year,month,day,temp,pressure,humidity,wind_speed,wind_direction,clouds,generation_biomass,generation_fossil_brown_coal_lignite,generation_fossil_gas,generation_fossil_hard_coal,generation_fossil_oil,generation_hydro_pumped_storage_consumption,generation_hydro_run_of_river_and_poundage,generation_hydro_water_reservoir,generation_nuclear,generation_other,generation_other_renewable,generation_solar,generation_waste,generation_wind_onshore,forecast_solar_day_ahead,forecast_wind_onshore_day_ahead,total_load_forecast,total_load_actual,price_day_ahead,price_actual
2017,1,4,271.9770833,979.9583333,74.125,2.083333333,164.4583333,0,5551,0,85558,30930,6008,30127,26924,33298,163062,1353,2172,47975,5785,225425,48720,226387,590267,588349,30.4225,70.82875
2017,1,5,271.3520833,979.5833333,68.20833333,1.833333333,165.5416667,0,5252,758,92458,36123,5015,29556,19212,38480,162069,299,2051,55755,7235,107575,55620,109165,493370,517525,36.44083333,69.565
2017,1,6,269.6020833,985.2083333,81.375,1,150.625,12.08333333,8123,13789,177521,148518,7404,1131,22630,52532,101835,1307,2363,51386,7521,54865,52005,54316,678926,677722,52.86625,70.24583333
2017,1,7,269.3520833,986.2083333,82.875,1.125,96.41666667,8.291666667,8210,14392,113022,73211,6529,10563,16699,17785,135937,1294,2051,56839,7218,126896,58819,126529,600431,594154,42.51916667,69.24041667
2017,1,8,268.7270833,984,77.5,1.208333333,172.5416667,0,7600,20087,212615,129591,7175,647,13578,29942,150726,480,2115,35129,7385,54883,35077,55892,718180,731385,48.40875,64.38708333
2017,1,9,269.01875,982,73.125,1.5,172.5833333,6.666666667,8998,13658,118063,58893,7966,4261,11227,24956,157524,1269,2273,48445,7600,131245,47028,130494,676683,673769,44.83625,76.975
2017,1,10,271.7270833,973.0416667,62.5,4.208333333,226.25,12.5,8218,15064,143378,90066,6000,6120,8962,18063,137397,1244,2182,24419,6902,63661,24236,63767,542370,548404,47.97333333,71.30125
2017,1,11,273.76875,977.8333333,57.20833333,3.333333333,158.9583333,22.29166667,8257,12883,110567,102719,7394,9729,7722,14171,115405,1253,2131,25968,6553,130669,26151,130198,552589,557740,46.71083333,78.03208333
2017,1,12,273.7270833,978.8333333,68.125,2.708333333,228.2083333,0,8861,21731,215238,148806,7836,4655,11801,21693,116118,1348,2408,22015,6636,238321,21769,237611,768455,763139,63.35666667,79.90708333
2017,1,13,274.76875,976.2083333,46.08333333,4.5,283.3333333,13.33333333,8114,21182,132138,153670,6801,24372,15563,44252,156963,1201,2385,23660,7503,219164,20518,219803,744608,738553,65.66708333,73.53208333
2017,1,14,270.9770833,981.1666667,36.79166667,6.125,302.9166667,6.666666667,8236,20903,103479,148084,5450,19513,15552,45759,163222,1178,2250,26369,7155,182178,25150,182001,673875,678438,61.87208333,69.12333333
2017,1,15,271.6854167,981.375,45.25,6.125,281.6666667,12.5,7870,19215,93891,147741,4722,32399,14862,34474,163022,1293,2240,22791,6462,212875,22944,212653,632727,638451,58.74041667,66.73708333
2017,1,16,273.8104167,976,46.5,6.5,267.5,10,7348,13621,114939,150503,5868,22828,16254,47846,163345,1245,2311,24927,6346,263901,23561,262814,756771,755693,66.08958333,74.48375
2017,1,17,271.8104167,973.625,47.125,5.458333333,229.1666667,27.91666667,6962,13635,127788,148854,6603,13974,17421,51700,163373,1336,2259,25004,6281,290769,23450,289565,785409,776972,69.78208333,78.11416667
2017,1,18,265.6020833,977.625,39.5,2.125,192.9583333,10,7801,14362,178127,152359,6674,10353,16971,81907,163344,1380,2251,23251,5828,203939,23299,204477,799611,811505,76.00625,83.47375
2017,1,19,267.9770833,974.6666667,64.08333333,5.541666667,70,39.375,8110,14239,218416,143966,6429,3559,17420,104107,163409,1367,2329,11439,6357,149399,11869,149666,808516,817488,82.44416667,90.165
2017,1,20,268.4770833,974.375,93.58333333,3.583333333,263.3333333,74.375,8119,14540,265468,146551,6778,6040,17212,89029,163429,1339,2329,7608,6308,114322,8383,116232,809659,803739,84.68291667,93.36416667
2017,1,21,271.7270833,972.875,69.66666667,5.083333333,108.3333333,64.58333333,8371,14175,168904,131215,6064,3029,16089,68790,163409,1386,2367,17210,6412,73835,14599,74564,706713,703215,75.3625,82.42416667
2017,1,22,272.4354167,972.125,56.125,3.833333333,208.3333333,65.83333333,8457,14011,134137,131373,5250,26832,15247,49187,161995,1373,2280,19654,6369,124438,20026,124551,642345,647389,68.76958333,76.10875
2017,1,23,271.14375,974.75,66.33333333,2.041666667,210.4166667,53.125,8114,14104,188657,159087,6342,15989,15838,80253,163502,1357,2215,24415,7055,135715,23126,135079,767730,769413,80.98208333,88.30791667
2017,1,24,268.8362083,968.9583333,68.41666667,1.708333333,214.6666667,2.5,8099,14388,197783,166353,6977,5151,15353,84290,163427,1247,2358,28417,7410,146861,27206,147099,783391,773087,84.28333333,91.41666667
2017,1,25,267.1067083,957.8333333,70.33333333,2.125,228,2.5,8347,17960,241779,158622,7004,3949,15503,93143,163414,1239,2466,30125,7530,98535,28202,98319,781476,780353,87.8125,94.90875
2017,1,26,269.3104167,974.9166667,76.29166667,1.541666667,99.04166667,12.125,8157,21958,193070,158179,6982,4688,14979,83012,163424,1217,2478,10228,7478,142761,10501,141042,782605,787793,84.02833333,91.33333333
2017,1,27,271.5604167,969.2916667,81.08333333,1.791666667,125.5833333,38.125,8550,21041,137332,158680,6770,10650,15003,60575,163466,1324,2430,7521,7507,198877,8263,199223,772283,770818,73.03125,80.58583333
2017,1,28,273.4354167,974.4583333,51.04166667,3.208333333,257.9166667,15,8358,20526,99055,118691,5974,31178,14414,30002,163438,1336,2328,21924,7664,193256,19428,193836,683715,674903,58.895,65.6
2017,1,29,271.26875,981.9166667,65.875,1.541666667,200.75,13.33333333,8313,20903,98150,117454,5351,42107,14969,20519,163528,1304,2310,13099,7574,141849,11491,140874,627715,627017,59.76541667,67.11208333
2017,1,30,275.2270833,978.7083333,69.58333333,2.25,177.4166667,16.66666667,8306,14652,131332,139413,6488,20892,17566,40286,163473,1328,2372,17628,7165,135994,16819,136910,735969,733666,68.32125,76.35583333
2017,1,31,272.14375,975.4583333,87.58333333,0.791666667,59.16666667,18.33333333,8521,14252,170690,149421,7075,7942,20567,66026,163437,1372,2395,21032,7072,110678,19931,110696,743122,733755,70.71375,79.11625
2017,2,1,273.6020833,974.9583333,80.75,1.583333333,156.4583333,43.75,7570,20738,126182,136437,5728,9480,12867,57791,163331,1328,2124,13855,6416,86434,14102,86258,659554,672163,57.91,74.40333333
2017,2,2,274.1854167,973.25,71.5,2.541666667,180,19.16666667,8444,14121,96233,91932,7084,38006,22962,21589,163441,1392,2294,5919,6789,281790,6424,281109,729904,730408,47.30291667,56.33041667
2017,2,3,276.2270833,974.625,55.54166667,5.583333333,240,18.33333333,7748,13398,110972,83151,7272,755,27138,85103,163079,1341,2389,36295,6662,84734,36563,84908,698793,696710,48.8825,55.395
2017,2,4,278.3520833,972.3333333,51.625,5,225.8333333,52.08333333,5435,0,90939,32642,5975,14999,25784,35278,163192,1340,2055,51443,5867,141848,52498,141220,543905,549225,32.11333333,51.56708333
2017,2,5,275.9038333,969.625,47.16666667,9.333333333,268.8333333,23.125,5552,12075,108261,97842,6222,4392,18884,52901,161441,664,2208,56755,7358,51956,55320,51741,622682,621929,49.5575,38.30833333
2017,2,6,275.9770833,978.75,42.58333333,4.708333333,220.8333333,10,8423,14046,190226,139567,7467,4925,21534,39963,92761,1343,2438,47195,7789,75094,48627,73885,677097,682252,50.49375,58.57208333
2017,2,7,277.6020833,977.0416667,49.33333333,5.25,249.5833333,8.333333333,8185,4670,102353,53893,5699,20343,16673,26225,138090,1259,1955,60962,7367,143885,62026,144859,555304,554359,40.64125,61.52125
2017,2,8,273.2270833,978.1666667,38.33333333,8,299.1666667,12.5,8293,20688,213278,132137,6859,3352,13704,21731,155100,439,2084,50690,7343,72732,49457,72816,731711,736619,49.12083333,61.48541667
2017,2,9,272.3104167,977,43.25,3.458333333,208.3333333,0.833333333,8745,13536,96828,39640,7023,12254,10587,29905,157809,1196,2324,49283,7721,115777,47869,117169,605399,603215,41.14458333,66.76583333
2017,2,10,270.3104167,972.5833333,66.58333333,1.625,132.25,25.83333333,7317,18939,206922,93672,7049,3903,9670,29923,137074,1269,2290,40312,6853,80789,37133,80961,664405,666670,52.73833333,69.66458333
2017,2,11,273.1020833,970.375,75.66666667,4.375,37.5,62.08333333,8585,11098,229323,125889,7766,6628,7912,30029,115096,1312,1995,13666,6550,90471,13457,91732,654742,650208,54.40833333,58.39083333
2017,2,12,275.3520833,965.2083333,75,4.875,48.75,29.375,8184,14347,165184,143560,6296,3663,11795,21267,119262,1256,2309,25383,7155,240250,24056,239503,693653,699215,58.915,47.93625
2017,2,13,275.1779583,966.4166667,75.41666667,3.666666667,98,33.125,7695,5292,105381,106926,6139,22298,30395,54588,163416,1329,1959,12340,7440,214523,12117,215864,719121,717153,49.63583333,57.70333333
2017,2,14,270.5294583,959.2083333,78,1.583333333,212.9166667,12.33333333,8105,6180,117539,121178,6778,10290,32689,60568,163496,1378,2088,19258,6400,105358,19893,105640,723445,721376,54.18291667,61.78583333
2017,2,15,269.1029167,960.125,80.95833333,1.25,193.3333333,21.83333333,7820,8000,127299,121173,7009,11297,32419,47399,163509,1416,2225,23485,6165,101744,24102,101684,718452,707272,54.49625,62.04916667
2017,2,16,270.3596667,961.5416667,85.41666667,0.958333333,182.875,66.16666667,8155,17977,139781,129604,7343,8897,32334,53127,163506,1412,2265,22946,6728,71552,21715,72017,710058,710672,55.16458333,62.06333333
2017,2,17,268.5880417,957.375,78.91666667,1.333333333,228.2083333,29.5,8603,13956,144349,140183,7297,4268,30944,57965,163448,1416,2314,30303,6600,35476,29701,35589,705420,704250,57.06291667,64.025
2017,2,18,268.5075833,951.75,74.91666667,1.208333333,191.5833333,8,8412,13536,122336,117419,6637,6555,27746,42853,163441,1382,2224,19450,6083,35611,22727,34966,634038,636269,51.54083333,57.29
2017,2,19,269.792375,954,86.70833333,2.333333333,46.20833333,77.83333333,7966,15103,89356,88075,5922,34487,27022,32175,163382,1399,1947,19324,6075,132971,18557,133211,595823,586894,44.20583333,51.33
2017,2,20,267.5892917,955.6666667,76.29166667,1.125,197.5416667,0,7972,18334,131052,111442,6406,6680,26091,45180,163342,1514,1955,26388,5595,135501,28429,135617,706767,694909,50.96541667,58.64958333
2017,2,21,269.156,970.0833333,58.79166667,1.291666667,204.5416667,0,7976,12363,124853,118692,6912,5151,26901,51058,163373,1449,2037,25471,5991,128400,31225,128660,708652,703930,49.52291667,56.6675
2017,2,22,272.9770833,979.4583333,56.75,1.041666667,153.3333333,0,8406,13385,128072,112153,7292,2874,26181,66658,163340,1398,2130,20119,6319,71784,27254,72288,700870,704677,50.59791667,57.45666667
2017,2,23,274.39375,973.75,64.29166667,1.125,95.79166667,8.333333333,8675,20298,142326,106548,7273,950,27073,72289,159840,1359,2255,8342,6273,60367,13733,60421,701329,708639,52.79083333,60.14416667
2017,2,24,274.0604167,971,87.25,1.291666667,168,48.125,8634,17277,109889,103644,7154,6319,24538,41996,163312,1433,2285,14804,6787,169752,17587,169126,701017,698606,48.47458333,55.915
2017,2,25,272.89375,976.7916667,76.79166667,1.541666667,128.3333333,28.75,9200,18921,107002,83084,6413,3136,24664,42967,163388,1379,2398,25383,7129,79507,26415,79324,623577,623766,47.93,54.44041667
2017,2,26,273.64375,978.0833333,78.83333333,1.375,119.9166667,18.16666667,8955,19105,92012,85215,5704,7575,24394,36333,163376,1381,2314,21121,7175,71850,23469,71037,578127,579314,45.56375,52.26
2017,2,27,275.51875,972.4583333,60.83333333,4.708333333,201.25,6.666666667,8684,15823,93239,59277,6082,25429,24339,33651,162976,1355,2176,18494,6511,246532,20116,244601,677051,677114,42.29958333,51.28958333
2017,2,28,276.26875,970.625,51.08333333,7.041666667,250,11.66666667,8527,16520,92053,54365,6983,19549,27613,37571,163309,1362,2111,14712,6308,295984,16329,295964,670932,682892,38.6575,47.185
2017,3,1,275.64375,976.25,62.16666667,2.75,155,8.333333333,8094,21498,165590,150039,6710,8564,12952,74584,163354,1357,2183,10884,7217,83034,10888,82657,729030,723618,63.3275,53.94333333
2017,3,2,274.0604167,976.125,76.29166667,1.5,106.9166667,6.666666667,7858,11809,98365,67438,7063,14155,24249,39128,163376,1348,2247,10599,6552,262165,10585,265398,722883,719210,46.10416667,55.19666667
2017,3,3,271.9354167,966.875,84.83333333,2.541666667,89.91666667,57.70833333,7604,381,96079,45855,7209,5942,27562,49979,163350,1399,2265,11570,6953,257771,13759,255748,691116,706073,38.64583333,46.79125
2017,3,4,271.64375,965.4583333,60.75,6.791666667,243.75,13.95833333,5562,10983,116508,57388,6533,2755,28813,74773,163150,1338,2036,52066,6196,71344,53515,71905,657997,650722,46.47416667,42.26083333
2017,3,5,274.3104167,974.5833333,60,5.291666667,235.8333333,15,5507,12036,96397,107165,6773,2150,18573,53841,160762,196,2147,58336,7181,76734,57258,76206,652407,650807,47.14208333,35.46916667
2017,3,6,280.1854167,977.25,48.83333333,5.416666667,259.5833333,14.16666667,8445,18038,118763,109432,6281,2732,21566,29418,91564,1214,2465,47206,7581,88937,48451,88569,607167,607617,46.35708333,49.69833333
2017,3,7,279.9770833,978.9583333,44.08333333,3.041666667,223.2916667,0.833333333,8275,16076,155442,100383,6982,6532,16955,20038,137508,1280,2023,62312,7432,115496,63102,115386,680894,674721,45.31666667,53.58583333
2017,3,8,278.01875,982.4166667,54.33333333,1.916666667,127.6666667,0,8833,20036,209828,132960,7017,2952,14225,29803,155480,441,2089,58233,7122,51749,55685,51442,747287,751590,49.21208333,53.94916667
2017,3,9,279.39375,981.4583333,56,1.625,126.0416667,0,8847,9096,112234,42349,6066,3486,10728,23814,157778,799,2063,40138,7764,63699,39038,64096,565064,562439,44.7625,54.30375
2017,3,10,278.4770833,977.5416667,51.5,2.083333333,126.6666667,0,6973,20299,221834,111228,7610,3379,9656,21158,137066,1291,2337,43181,6842,69239,41579,69390,683596,668123,54.27333333,53.82958333
2017,3,11,275.26875,974.7916667,74.125,1.208333333,100.4166667,3.333333333,8777,11547,235544,126593,7874,1798,8805,33628,115393,1227,2020,13417,6501,65659,12709,66016,658257,660224,56.43,51.64833333
2017,3,12,276.3520833,972.2083333,73.58333333,2.458333333,85.375,32.29166667,8066,17304,165122,142333,6046,23479,11324,15141,125443,1252,2138,27486,7156,172943,25936,173659,644780,653951,58.73333333,31.08708333
2017,3,13,272.51875,975.9166667,85.79166667,4.666666667,190.8333333,84.375,6151,0,89066,41163,6928,16675,28665,50644,163069,1383,1992,12190,5782,298685,13129,299052,661388,675784,31.54041667,40.14208333
2017,3,14,276.1854167,984.5,63.29166667,4.5,58.75,28.125,6574,0,92869,40336,7200,8966,28488,57741,163271,1412,2022,16305,6184,253841,15893,254405,679017,687469,37.39375,45.15375
2017,3,15,274.1854167,983.7083333,68.95833333,2.708333333,82.5,7.5,6863,0,96349,37249,7589,10551,28374,61837,161637,1419,2222,36825,6441,160481,38704,160096,678756,670491,42.42916667,50.15291667
2017,3,16,273.8104167,981.25,72.25,1.583333333,158.5833333,9.166666667,7480,2,110764,38759,7610,6937,28682,68980,156075,1301,2335,37857,5999,140052,39284,140009,670712,669252,43.24208333,50.32458333
2017,3,17,273.01875,980.2083333,65.58333333,1.333333333,95.58333333,4.166666667,7200,1,110992,47371,7612,2778,28750,75557,156208,1322,2351,35028,6228,103798,33551,104515,666328,659673,44.46625,51.32083333
2017,3,18,274.14375,978.2916667,60.04166667,1.25,115.125,0,6398,0,106952,47896,6443,7234,27735,64779,159365,1314,2344,45442,6323,71346,46165,72030,594786,580987,41.37,48.47125
2017,3,19,275.39375,974.7083333,59.25,1.333333333,86.83333333,0,6389,0,104382,39629,5965,14737,26652,56467,162977,1327,2292,46051,6422,45684,46927,46183,543656,535058,42.47791667,50.81916667
2017,3,20,275.64375,971.7916667,70.33333333,1.291666667,60.66666667,5.833333333,6164,0,116320,47885,7049,1684,26842,70376,163277,1455,2260,42697,6393,65023,43041,64734,626433,632513,45.15333333,52.22708333
2017,3,21,274.76875,971.4166667,82.95833333,1.666666667,64.875,8.125,5599,0,96666,47892,7158,7002,26832,73167,163273,1395,2347,22187,6460,159416,24001,158644,665372,669494,43.84083333,50.63916667
2017,3,22,276.7270833,970.2083333,51.54166667,3.916666667,221.8333333,12.5,4896,0,92401,41452,6922,11111,26321,70102,163313,1296,2197,24301,6411,201619,24322,202946,668940,686263,36.57791667,44.40708333
2017,3,23,273.89375,968.4583333,41.20833333,4.666666667,247.5,17.5,5697,5030,118207,51907,7096,2829,26655,82973,163460,1332,2279,26325,6486,122754,28419,123957,694501,701074,43.57208333,50.84291667
2017,3,24,271.6854167,971.125,58.75,2.291666667,152.4166667,18.33333333,5699,7172,166067,54886,7440,2446,27414,107242,163484,1348,2262,26875,6566,46136,29461,46071,704094,708215,49.78333333,56.02583333
2017,3,25,273.64375,972.2083333,52.79166667,3.458333333,191.375,11.66666667,5890,5591,91547,44325,6260,12980,25358,64057,163520,1360,2105,22112,6395,133594,22646,133812,631361,638607,38.46875,45.53166667
2017,3,26,272.7882174,971.4347826,71.2173913,2.52173913,81.2173913,19.34782609,5241,122,85309,33051,5949,31275,24363,34449,156398,1299,1933,27227,5962,167376,26311,165509,549771,552271,33.43782609,41.92565217
2017,3,27,277.1020833,976.4583333,58.95833333,3.166666667,188.1666667,36.875,4244,8350,117275,62532,7004,9962,29859,72919,163442,1366,2134,19823,6280,154121,19013,155189,680393,688190,43.30375,50.5125
2017,3,28,276.16025,981.5,64.95833333,1.75,132.4166667,12,4373,11473,115011,83857,7286,3409,28592,67513,163385,1364,2258,39535,6443,77309,37989,77395,690980,681125,46.37125,52.63458333
2017,3,29,276.76875,983.5833333,61.04166667,1.708333333,88.83333333,7.5,4340,10665,116916,72637,7419,3073,27487,59400,163322,1409,2260,49203,6377,81461,48830,81498,671002,672403,46.4575,52.77625
2017,3,30,276.2270833,982.0416667,63.625,1.875,125.4583333,0,4839,11831,100869,54325,7337,8145,27068,46151,163328,1307,2243,37797,6005,155530,37308,154139,668708,661199,43.39083333,50.59375
2017,3,31,276.4354167,977.8333333,63.83333333,1.833333333,112.9166667,9.166666667,5694,10686,97129,34676,7164,14285,28509,47371,163259,1310,2271,40219,5981,174282,39727,172779,655229,658312,40.14041667,47.73583333
2017,4,1,276.4770833,974.9166667,61.375,2.833333333,119.5416667,14.16666667,7995,21325,157191,151406,7000,3227,12706,52480,163347,1340,2266,12578,7027,131130,13001,129868,719156,718537,63.67625,38.41916667
2017,4,2,276.4770833,976,45.54166667,3.125,228,6.666666667,8236,5665,81960,47804,5505,34027,27151,40491,152830,1257,1956,8700,6446,269546,8480,269558,642658,638359,42.66041667,41.90916667
2017,4,3,275.64375,979.4166667,45.5,1.875,124.5833333,5.833333333,7551,0,80226,40787,5876,8530,28950,61247,163450,1368,2151,12530,6870,223360,12358,224282,641620,638909,35.115,53.85458333
2017,4,4,275.51875,979.125,56.08333333,1.708333333,96.29166667,5.833333333,5332,10169,94386,56842,6827,5132,27189,46903,163019,1388,2068,54567,6001,144927,53903,144088,660729,662167,42.92333333,50.73375
2017,4,5,274.9770833,977.1666667,60.125,1.541666667,90.375,8.333333333,5581,12168,104771,101388,6807,2333,18799,50361,160309,177,2223,36200,7051,100588,37740,100488,650812,653621,46.33041667,45.56791667
2017,4,6,276.76875,976.3333333,51,1.958333333,111.125,11.66666667,8758,14550,107516,78046,5450,28885,20877,25392,111142,1214,2346,43972,7841,113742,44909,114268,543475,542243,41.10458333,45.02583333
2017,4,7,276.1020833,977.4583333,54.125,1.458333333,95.75,2.5,8599,19362,165072,121526,7668,4555,16565,18463,137320,1280,2035,61523,7411,121570,62497,120598,709014,710861,46.96125,50.825
2017,4,8,276.01875,979.0416667,55,1.5,89.70833333,1.666666667,8556,18112,211764,132551,7286,2396,13789,33401,157822,462,2129,58087,7146,59331,55240,59536,753801,763772,48.29291667,52.78875
2017,4,9,275.6020833,981.3333333,63.625,1.833333333,76.375,6.666666667,8879,9625,179274,84768,7109,5734,10928,31111,157223,1337,2068,50974,7918,58705,48567,59264,688428,683780,47.20333333,50.36333333
2017,4,10,276.4354167,981.5,63.08333333,1.416666667,117,5,7333,20953,246217,114440,7655,3049,9073,22089,136982,1262,2271,39667,6962,78018,39516,78430,671702,685313,55.17666667,53.44375
2017,4,11,278.26875,977.8333333,50.625,1.916666667,70.20833333,10.83333333,8312,11483,149605,100640,6570,4326,8762,16812,115421,1075,2026,11246,6525,92186,10385,90746,584833,586418,51.39416667,52.60958333
2017,4,12,277.6020833,977,56.45833333,1.791666667,129.0833333,0.833333333,7780,22421,302447,156545,7457,7184,11985,40296,134853,1293,2230,26178,6890,98703,24589,98229,775048,774720,69.50875,56.23958333
2017,4,13,278.1650417,973.8333333,58.125,1.416666667,71.58333333,4.541666667,5911,11211,102835,73893,6173,7378,23990,33969,144213,1083,2544,48150,7276,56226,49555,55733,543262,541331,46.00125,53.85375
2017,4,14,281.2270833,973.0833333,52.08333333,1.875,45.04166667,0,6180,10378,100368,45525,5975,17950,23088,31422,152585,312,2402,43460,7523,60930,43693,61050,498676,497728,43.11041667,52.92875
2017,4,15,278.6854167,975.25,65.625,1.583333333,62.125,6.458333333,6085,4767,93677,35525,5061,13964,22607,26978,161496,293,2253,44052,7353,111406,44443,111854,523905,522881,39.98708333,49.10875
2017,4,16,278.01875,978.5833333,70.29166667,1.958333333,81.79166667,14.16666667,5777,4689,90700,35931,4960,21372,22105,31750,162072,263,2061,40097,7221,95773,39817,96812,502831,494279,38.11958333,47.545
2017,4,17,278.51875,975.5833333,74.5,1.708333333,85.45833333,21.45833333,5132,9593,96127,52775,6280,944,24047,44790,162678,333,2188,49073,7403,52784,51982,53162,555035,549928,45.95708333,54.27083333
2017,4,18,278.6854167,973.1666667,80.875,2,142.6666667,43.33333333,4881,9436,80727,47616,5545,4606,24247,40621,162483,316,2210,48931,7088,166244,49168,164639,624060,628738,41.40458333,48.83083333
2017,4,19,276.76875,977.2916667,69.20833333,2.875,65,58.95833333,4881,0,85230,26779,5241,20822,23563,27839,162499,276,2244,32135,7411,269656,35408,268882,641534,647862,37.70208333,45.22875
2017,4,20,275.4354167,981.875,58.625,2.75,66.66666667,58.54166667,5416,0,87124,34521,5262,15129,23415,31461,162733,339,2114,35660,7492,222585,37578,223467,650595,650346,38.92416667,46.26875
2017,4,21,273.6854167,984.9583333,60.45833333,2.708333333,134.1666667,32.08333333,5535,3807,88027,42110,5874,6894,23184,37211,162996,344,2353,45849,7783,169274,44788,169661,646112,646487,42.50166667,49.50666667
2017,4,22,274.5604167,982.4583333,56.58333333,2.333333333,164.1666667,18.33333333,5317,6047,86081,54336,4813,6000,22518,39850,162984,340,2295,38272,7602,91883,38599,93223,578883,583287,44.155,50.92041667
2017,4,23,275.8104167,976.3333333,58.45833333,1.375,96.70833333,0,5257,5532,99382,66413,4582,16764,21911,27209,162969,332,2333,42919,7029,53691,43601,53711,531512,532199,46.11208333,53.11208333
2017,4,24,275.8520833,974.0833333,59.5,1.791666667,88.5,6.666666667,5274,7358,113245,75342,5358,1659,23009,66669,162922,438,2233,33228,6680,49551,36492,49268,620034,614700,51.57833333,58.2575
2017,4,25,277.8104167,967.7083333,72.70833333,2,115.3333333,19.16666667,5515,9892,107814,68334,5768,1946,23407,53779,162784,582,2294,26646,6387,109738,30459,109446,645851,651733,47.87833333,53.80583333
2017,4,26,278.2270833,964.9166667,80.16666667,2.916666667,66.25,37.08333333,6364,9942,101671,69262,6131,5208,23394,37651,162650,448,2331,22441,6646,187072,25791,186702,655850,657610,45.455,51.98166667
2017,4,27,272.7270833,970.7916667,85.75,2,67.5,70.41666667,5824,11327,106226,74043,6188,6924,22564,48324,140975,493,2345,26780,6462,178326,28519,177981,653790,664806,43.31625,49.96166667
2017,4,28,273.5604167,974.9166667,71.66666667,1.833333333,143,38.54166667,5910,11029,99883,73346,6347,15543,20675,47416,147819,361,2245,16223,6777,181321,16855,181892,669583,660160,46.35625,52.35
2017,4,29,275.3520833,973.125,67.66666667,1.125,89.95833333,68.95833333,5753,8858,83527,61511,5612,7117,18672,33285,154294,300,2155,18450,7098,142828,18153,142702,594692,590695,43.85125,49.90833333
2017,4,30,278.9770833,969.1666667,56.375,4.666666667,211.75,26.45833333,5770,0,76455,29334,4104,69019,18536,25168,162012,337,1873,21448,6722,262336,23176,263019,542532,538616,15.43,26.57666667
2017,5,1,277.26875,975.625,47.54166667,2.791666667,167.0833333,4.166666667,8205,17443,139002,144815,6988,12689,12009,46371,163311,1268,2425,19334,6985,140089,18276,140048,690332,685119,62.64291667,46.20583333
2017,5,2,277.204375,962.3333333,56.66666667,1.791666667,139.5833333,4,7496,311,79711,33585,4353,57528,31049,48531,157424,1313,1727,17878,6501,298352,18128,299916,598004,597059,28.29708333,55.94083333
2017,5,3,277.7621667,973.3333333,69.91666667,2.375,99.08333333,21.25,7445,0,76197,31816,5564,26047,27594,47424,163408,1388,1913,10154,6324,204316,10085,204355,586854,589844,27.2125,53.01375
2017,5,4,278.01875,971.0416667,71.20833333,1.958333333,121.9583333,20.41666667,5352,0,92249,41513,6436,13200,25672,33886,162922,1326,1845,54645,5660,204371,53633,204136,662033,658952,36.90666667,52.27375
2017,5,5,278.9354167,969.5416667,74.70833333,2.458333333,102.5416667,50.41666667,6532,10429,90392,63836,6889,12465,19958,31076,153803,476,2173,26733,6841,210681,28664,208666,641796,650658,41.37125,48.22
2017,5,6,282.39375,972.375,40.83333333,4.541666667,217.0833333,10.83333333,8604,15778,114622,93771,7068,7972,22012,26446,115839,1316,2305,59405,7619,132216,58241,132329,647322,633912,45.52666667,46.35166667
2017,5,7,280.4354167,976.25,52.875,1.916666667,51.16666667,6.666666667,8504,19488,178877,131423,7743,2045,16190,31290,137159,1388,1993,52675,6937,107594,54294,108201,717211,721426,46.72333333,50.87833333
2017,5,8,280.01875,974.2083333,59.20833333,2.375,137.2083333,6.666666667,8303,14149,147250,80001,6294,6272,12991,18356,157562,504,2213,57114,7172,130439,55493,129685,686928,686171,44.37875,52.76916667
2017,5,9,279.9354167,968.0416667,69.79166667,2.416666667,89.58333333,10.83333333,9048,14217,204664,90738,7665,1,11644,35358,156936,1353,2102,53318,7874,53164,51843,53343,697399,717461,49.08375,54.705
2017,5,10,280.64375,962.7916667,64.66666667,2.291666667,84.20833333,20.625,7833,18273,225189,112978,7595,3460,9118,25390,137002,1202,2320,42806,6917,83706,41761,83653,685191,689074,55.33416667,51.37125
2017,5,11,282.3104167,959.75,51.54166667,10.54166667,202.0833333,15.83333333,7759,4867,98222,49707,6300,35950,9400,15259,115550,1081,1966,24948,6103,204459,24552,205024,542472,538389,38.37708333,46.12333333
2017,5,12,282.51875,965.1666667,42.95833333,5.208333333,236.6666667,15.83333333,7983,22301,357076,152338,8131,8610,12178,38966,138989,1294,2278,25645,7028,56078,25171,56321,777235,782839,73.57041667,48.14708333
2017,5,13,283.64375,972.5,42.58333333,3.875,241.6666667,20,7331,5553,88855,68422,6512,11547,26018,31480,116800,1221,2317,31432,5803,145372,32122,146217,578673,577795,40.51291667,47.28416667
2017,5,14,283.5604167,979.2916667,38.95833333,2.75,174.1666667,17.5,8356,10406,89959,63910,5999,15639,25648,30048,116810,1205,2346,51812,6084,68453,50265,69412,529095,526863,42.1025,49.2175
2017,5,15,282.01875,983.9166667,53.79166667,1.75,97.75,8.333333333,8036,10964,112371,109365,6889,1992,24323,43396,116684,1211,2321,45983,6065,67003,47311,68657,629504,623965,46.99666667,53.27333333
2017,5,16,282.76875,982.3333333,52.29166667,1.25,90.875,0,8333,11608,110720,135413,7084,1359,24418,60271,113287,1204,2352,43463,6307,64547,43071,68970,662621,660293,49.80375,55.13541667
