year,month,day,temp,pressure,humidity,wind_speed,wind_direction,clouds,generation_biomass,generation_fossil_brown_coal_lignite,generation_fossil_coal_derived_gas,generation_fossil_gas,generation_fossil_hard_coal,generation_fossil_oil,generation_fossil_oil_shale,generation_fossil_peat,generation_geothermal,generation_hydro_pumped_storage_consumption,generation_hydro_run_of_river_and_poundage,generation_hydro_water_reservoir,generation_marine,generation_nuclear,generation_other,generation_other_renewable,generation_solar,generation_waste,generation_wind_offshore,generation_wind_onshore,forecast_solar_day_ahead,forecast_wind_onshore_day_ahead,total_load_forecast,total_load_actual,price_day_ahead,price_actual
2015,1,30,272.390875,905.125,82.0416666666667,7.33333333333333,250.666666666667,87.6666666666667,10377,0,0,81375,38883,6990,0,0,0,23857,29155,83223,0,163251,1030,1724,8483,4454,0,340845,9264,341765,743547,743612,32.7308333333333,45.2408333333333
2015,1,31,268.861875,911.333333333333,70.0416666666667,7.625,283.625,42.625,8885,0,0,63192,27251,4530,0,0,0,23253,29388,88786,0,163345,975,1481,17892,4269,0,310161,18897,310093,659012,664710,16.9695833333333,29.9116666666667
2015,2,1,254.948615384615,878.615384615385,61.3076923076923,5,276.615384615385,2.46153846153846,5484,3713,0,66195,64257,3132,0,0,0,10193,12971,42973,0,85173,516,908,5683,2466,0,29613,5048,30000,318636,318609,46.05,31.5269230769231
2015,2,2,265.376416666667,917.791666666667,89.5416666666667,4.75,244.416666666667,75.375,11186,0,0,107461,100123,6224,0,0,0,10010,31923,106257,0,163440,1713,1635,10454,3833,0,211861,10000,211869,761416,762607,46.4891666666667,59.8841666666667
2015,2,3,266.681125,926.125,80.375,5.33333333333333,265.458333333333,43,11057,0,0,112869,68704,6454,0,0,0,11219,35718,128316,0,163249,1919,1619,29681,4987,0,155973,28534,156809,688213,680972,41.8933333333333,54.7933333333333
2015,2,4,262.949291666667,905.5,69.5,5.5,325.666666666667,39.5,8738,0,0,82633,42314,5968,0,0,0,13153,33756,64931,0,162935,1359,1372,55631,3985,0,127138,50590,127466,549104,547302,36.4045833333333,51.9808333333333
2015,2,5,263.345541666667,917.291666666667,58.7916666666667,5.54166666666667,239.75,39.5,8917,0,0,109735,61270,6543,0,0,0,20305,27520,51153,0,91927,1727,1627,47619,3517,0,155461,45061,155414,542136,545339,38.2733333333333,54.98875
2015,2,6,262.306958333333,914.375,66.7916666666667,3.25,307.625,24.2916666666667,12132,22063,0,102778,165931,8087,0,0,0,1104,19352,78168,0,114226,1963,1584,58725,5612,0,54891,56946,54854,671641,675913,54.0083333333333,58.7604166666667
2015,2,7,260.8395,918.958333333333,67.2083333333333,1.58333333333333,124.125,37.3333333333333,11199,22048,0,161333,177002,8445,0,0,0,3301,16300,60781,0,138003,1987,1323,51472,5005,0,83471,51743,84086,735463,727926,61.4770833333333,63.5095833333333
2015,2,8,261.004583333333,925,69.1666666666667,2,21.9166666666667,0,11759,9469,0,89822,113331,6786,0,0,0,25400,14493,32464,0,155169,1873,1502,55929,5261,0,111730,56880,111741,580270,569399,43.5958333333333,50.9920833333333
2015,2,9,265.923583333333,916.875,66.3333333333333,3.70833333333333,75.0833333333333,6.41666666666667,11338,20823,0,124663,171624,8573,0,0,0,3802,14015,41148,0,157714,1932,1640,40473,6001,0,96562,39760,96725,692455,696327,56.0475,63.61875
2015,2,10,268.647083333333,908.583333333333,73.625,3.20833333333333,99.5,83.0833333333333,12924,19769,0,119533,159727,9411,0,0,0,5835,11778,48961,0,136879,2062,1663,40047,6091,0,62531,39190,61960,640623,645354,55.14,70.8108333333333
2015,2,11,267.302583333333,918.666666666667,80.2083333333333,2.79166666666667,103.416666666667,56.7083333333333,13132,0,0,111829,108781,6333,0,0,0,12765,15262,44845,0,116036,1764,1412,6366,6173,0,201629,6979,202341,599035,613603,43.61375,74.0970833333333
2015,2,12,268.362833333333,904.875,78.9583333333333,1,113.541666666667,43,10698,21705,0,223273,171766,9600,0,0,0,6259,17845,61526,0,125863,2138,1666,16624,5315,0,45365,17436,46047,726894,722516,63.5383333333333,75.0770833333333
2015,2,13,271.708333333333,900.25,81.7083333333333,2.625,203.833333333333,47.6666666666667,10259,19503,0,112499,159941,8568,0,0,0,12039,29002,91458,0,162638,1997,1713,25851,4902,0,165203,24671,165038,763675,745378,49.01125,61.52125
2015,2,14,273.002083333333,896.666666666667,86.4583333333333,4.125,241.666666666667,76.3333333333333,9542,97,0,78496,55041,6714,0,0,0,35954,28777,73450,0,163402,1912,1690,9759,4857,0,281608,11548,279945,666559,666392,37.2983333333333,48.9441666666667
2015,2,15,271.175166666667,915.708333333333,84,4,268.75,40,9224,0,0,79835,46939,5251,0,0,0,36970,29967,75439,0,163404,1879,1496,12724,4615,0,235293,12950,235159,617112,612086,27.75625,41.57125
