year,month,day,temp,pressure,humidity,wind_speed,wind_direction,clouds,fossil_fuels,renewables,forecast_solar_day_ahead,forecast_wind_onshore_day_ahead,total_load_forecast,total_load_actual,price_day_ahead,price_actual
2016,12,19,267.9245833,974.4166667,63.625,3.25,153.5416667,24.375,351633,410626,8790,157416,738517,744693,62.11041667,69.59541667
2016,12,20,265.5741667,976.8333333,77.54166667,1.083333333,176.375,8.125,372336,404434,15917,143331,750502,744715,61.99583333,68.52541667
2016,12,21,268.0829167,984.125,67.83333333,1.833333333,196.5416667,4.166666667,361125,378274,18444,109319,738257,735728,62.20083333,68.60458333
2016,12,22,267.31375,990.2083333,75.625,0.791666667,64.41666667,10.83333333,372907,328706,18454,40945,723937,720747,63.49458333,69.74583333
2016,12,23,268.1233333,992.7916667,82.29166667,1.208333333,247.875,3.333333333,326750,316122,20841,44961,697855,683654,62.23541667,68.94208333
2016,12,24,268.0495833,993.7916667,77.29166667,1.333333333,230.5,0,241735,322569,19604,69862,597521,584461,54.205,61.18625
2016,12,25,267.2545833,991.3333333,83.95833333,1,127.375,28.125,214575,330212,21206,55419,523411,512751,47.62541667,56.5075
2016,12,26,267.4004167,987.9166667,74.45833333,0.833333333,148.375,0.333333333,244752,311728,20821,60254,586467,564296,51.49125,61.52416667
2016,12,27,268.3408333,988.375,64.95833333,0.958333333,183.5416667,0,292031,316081,18778,47515,648323,654706,59.84541667,67.26041667
2016,12,28,268.0429167,990.875,66.33333333,1.083333333,186.3333333,0,280987,338048,16702,73923,658147,659696,56.56666667,63.75208333
2016,12,29,265.7908333,990.8333333,74.70833333,0.833333333,200.4166667,0,269949,336789,22621,52732,661785,662208,56.30791667,63.82708333
2016,12,30,264.48875,990.25,66.16666667,0.958333333,150.6666667,0,304697,310340,21628,37514,662541,659605,59.92791667,67.33541667
2016,12,31,260.8116667,988.3333333,81.375,1.125,171.25,23.33333333,268552,303371,20323,41256,597209,602797,56.29791667,63.90125
2017,1,1,261.3779167,982.7916667,81.04166667,1.208333333,201,48.75,257604,310962,18141,46780,547864,539198,48.64,57.99875
2017,1,2,263.9095833,979.25,77.08333333,1.125,163.5,27.5,302384,421090,13190,157408,730850,728012,66.16375,65.89375
2017,1,3,266.1579167,982,73.5,0.875,152.5,37.25,211636,447495,29502,133608,697261,699222,46.67916667,70.875
2017,1,4,266.3795833,983.375,82.04166667,1.5,172.5,41.66666667,123849,540319,48720,226387,590267,588349,30.4225,70.82875
2017,1,5,267.6333333,982.3333333,91.125,0.875,147.9166667,51.875,134653,427185,55620,109165,493370,517525,36.44083333,69.565
2017,1,6,264.5954167,984.1666667,65.20833333,1.125,166.5416667,8.333333333,348539,302386,52005,54316,678926,677722,52.86625,70.24583333
2017,1,7,264.1491667,985.9583333,69.5,1.083333333,157.9166667,0,208448,382198,58819,126529,600431,594154,42.51916667,69.24041667
2017,1,8,265.0508333,984.9166667,63.41666667,0.75,176.7083333,0,369948,302005,35077,55892,718180,731385,48.40875,64.38708333
2017,1,9,265.5283333,982.7916667,72.54166667,1.041666667,199.7916667,0,199849,396529,47028,130494,676683,673769,44.83625,76.975
2017,1,10,267.735,976.7083333,67.91666667,1.291666667,117.7916667,26.66666667,255752,275924,24236,63767,542370,548404,47.97333333,71.30125
2017,1,11,272.5391667,979.25,59,4.166666667,210.8333333,6.666666667,234816,320605,26151,130198,552589,557740,46.71083333,78.03208333
2017,1,12,268.2045833,981.125,76.29166667,2.041666667,196.25,0,394959,432508,21769,237611,768455,763139,63.35666667,79.90708333
2017,1,13,268.1316667,979,57.41666667,3.083333333,216.25,19.79166667,314992,501976,20518,219803,744608,738553,65.66708333,73.53208333
2017,1,14,264.96875,983.4166667,58.29166667,3.041666667,238.75,12.5,279094,470234,25150,182001,673875,678438,61.87208333,69.12333333
2017,1,15,266.2029167,984.5833333,60.04166667,2.375,170.9166667,27.08333333,266862,496995,22944,212653,632727,638451,58.74041667,66.73708333
2017,1,16,269.1025,981.1666667,60.58333333,3.583333333,240.8333333,11.66666667,286176,555106,23561,262814,756771,755693,66.08958333,74.48375
2017,1,17,268.53625,976.8333333,49.33333333,5.541666667,255,3.333333333,298216,577743,23450,289565,785409,776972,69.78208333,78.11416667
2017,1,18,261.8033333,976.5833333,34.08333333,2.416666667,127.9166667,0,352902,515645,23299,204477,799611,811505,76.00625,83.47375
2017,1,19,263.0254167,976.0416667,47.45833333,3.875,170,1.666666667,384417,466129,11869,149666,808516,817488,82.44416667,90.165
2017,1,20,266.5575,974.4166667,68.16666667,4.833333333,92.08333333,53.125,434676,414396,8383,116232,809659,803739,84.68291667,93.36416667
2017,1,21,267.9508333,975.375,64.58333333,3,170.4166667,36.66666667,321744,359512,14599,74564,706713,703215,75.3625,82.42416667
2017,1,22,264.6545833,974.1666667,67.70833333,1.041666667,149.5,0,286144,414459,20026,124551,642345,647389,68.76958333,76.10875
2017,1,23,266.6329167,976.2083333,61.54166667,1.708333333,216.625,27.91666667,369547,453096,23126,135079,767730,769413,80.98208333,88.30791667
2017,1,24,263.954125,962.2916667,70.125,0.916666667,189.1666667,0,386748,461366,27206,147099,783391,773087,84.28333333,91.41666667
2017,1,25,263.3006667,937.75,66.16666667,0.833333333,236.9583333,0,426604,423012,28202,98319,781476,780353,87.8125,94.90875
2017,1,26,262.9183333,972.2916667,72.20833333,1.166666667,225.0833333,34.375,381406,437205,10501,141042,782605,787793,84.02833333,91.33333333
2017,1,27,266.3175,966.8333333,86.20833333,2.791666667,213.75,60.625,325147,474579,8263,199223,772283,770818,73.03125,80.58583333
2017,1,28,266.2570833,977.9166667,74.83333333,2.416666667,196.6666667,13.33333333,245582,472562,19428,193836,683715,674903,58.895,65.6
2017,1,29,266.8979167,982.1666667,92.625,1.083333333,146.5416667,62.5,243162,414268,11491,140874,627715,627017,59.76541667,67.11208333
2017,1,30,270.59625,979.4583333,90.54166667,1.333333333,154.3333333,75.41666667,293213,413682,16819,136910,735969,733666,68.32125,76.35583333
2017,1,31,270.5266667,974.75,85.79166667,0.708333333,153.5833333,46.25,342810,407670,19931,110696,743122,733755,70.71375,79.11625
2017,2,1,268.11625,975.125,87.20833333,1.291666667,213.75,42.5,290413,359868,14102,86258,659554,672163,57.91,74.40333333
2017,2,2,269.95875,972,81.875,3.375,185.8333333,50,210762,551234,6424,281109,729904,730408,47.30291667,56.33041667
2017,2,3,270.61,973.25,74.45833333,5.916666667,189.5833333,62.08333333,216134,413903,36563,84908,698793,696710,48.8825,55.395
2017,2,4,272.53375,971.9166667,76.33333333,8.041666667,206.6666667,67.70833333,130896,445901,52498,141220,543905,549225,32.11333333,51.56708333
2017,2,5,269.80675,970.0416667,63.16666667,9.166666667,257.5,27.70833333,225064,361447,55320,51741,622682,621929,49.5575,38.30833333
2017,2,6,271.3179167,982.4583333,54.91666667,5.666666667,233.75,19.79166667,352649,300122,48627,73885,677097,682252,50.49375,58.57208333
2017,2,7,270.2375,980.6666667,73.66666667,3.75,190.7083333,40.625,167874,423685,62026,144859,555304,554359,40.64125,61.52125
2017,2,8,267.49125,983.2083333,49.75,4.958333333,296.6666667,19.16666667,373401,335029,49457,72816,731711,736619,49.12083333,61.48541667
2017,2,9,265.2804167,977.625,65.25,0.916666667,119.0416667,0.833333333,158223,394405,47869,117169,605399,603215,41.14458333,66.76583333
2017,2,10,264.425,969.6666667,82.58333333,1.25,205.125,48.75,327851,318131,37133,80961,664405,666670,52.73833333,69.66458333
2017,2,11,267.1316667,968.0833333,85.625,2,276.25,76.875,375388,280932,13457,91732,654742,650208,54.40833333,58.39083333
2017,2,12,270.0895833,960.4166667,82.33333333,2.958333333,138.75,67.08333333,330643,439268,24056,239503,693653,699215,58.915,47.93625
2017,2,13,271.1030417,964.125,70.91666667,5.333333333,185.1666667,67.25,225067,514654,12117,215864,719121,717153,49.63583333,57.70333333
2017,2,14,267.64325,937,88.54166667,1.5,154.9583333,34.91666667,253053,408252,19893,105640,723445,721376,54.18291667,61.78583333
2017,2,15,267.93,927.75,79.20833333,2.083333333,75.66666667,14.16666667,264897,396063,24102,101684,718452,707272,54.49625,62.04916667
2017,2,16,268.4565417,929.6666667,82.29166667,1.875,79.125,64,296117,369510,21715,72017,710058,710672,55.16458333,62.06333333
2017,2,17,268.408875,926.0416667,83.08333333,0.958333333,117.9583333,8.333333333,307201,339921,29701,35589,705420,704250,57.06291667,64.025
2017,2,18,267.3950833,921.0833333,81.25,1.083333333,203.3333333,32.16666667,261310,312375,22727,34966,634038,636269,51.54083333,57.29
2017,2,19,268.66425,922.0833333,80.83333333,2.083333333,85.16666667,9.666666667,199855,425349,18557,133211,595823,586894,44.20583333,51.33
2017,2,20,266.98825,924.5833333,79.95833333,1.583333333,48.83333333,0,268748,418704,28429,135617,706767,694909,50.96541667,58.64958333
2017,2,21,268.3809167,956.0416667,61.04166667,1.541666667,90.95833333,0,264269,416358,31225,128660,708652,703930,49.52291667,56.6675
2017,2,22,271.5529167,978.125,59.33333333,1.208333333,192.9583333,0,262300,367811,27254,72288,700870,704677,50.59791667,57.45666667
2017,2,23,272.165,973.375,68.95833333,1.25,229.8333333,42.45833333,277804,346064,13733,60421,701329,708639,52.79083333,60.14416667
2017,2,24,272.4395833,972.125,71.20833333,1.75,114.4166667,13.33333333,239397,438427,17587,169126,701017,698606,48.47458333,55.915
2017,2,25,270.28,976.5833333,62.375,1.333333333,171.6666667,0,216799,357772,26415,79324,623577,623766,47.93,54.44041667
2017,2,26,269.2429167,977.875,75.16666667,1.583333333,242.0833333,21.45833333,203417,343093,23469,71037,578127,579314,45.56375,52.26
2017,2,27,270.7875,974.625,70.29166667,4.041666667,192.9166667,48.125,175776,528792,20116,244601,677051,677114,42.29958333,51.28958333
2017,2,28,270.99125,972.75,67.91666667,5.583333333,220.8333333,25.83333333,171283,575684,16329,295964,670932,682892,38.6575,47.185
2017,3,1,270.9129167,976.8333333,68.54166667,2.416666667,170.6666667,13.54166667,345194,370866,10888,82657,729030,723618,63.3275,53.94333333
2017,3,2,269.9075,976.4166667,74.875,1,164.2916667,21.25,186023,530329,10585,265398,722883,719210,46.10416667,55.19666667
2017,3,3,267.8708333,964.4166667,77.45833333,4.041666667,234.5833333,40.41666667,150923,532996,13759,255748,691116,706073,38.64583333,46.79125
2017,3,4,266.5295833,965.8333333,76.33333333,3.958333333,198.3333333,35.41666667,192750,406695,53515,71905,657997,650722,46.47416667,42.26083333
2017,3,5,269.7158333,975.3333333,76.70833333,3.375,195,54.375,222567,385231,57258,76206,652407,650807,47.14208333,35.46916667
2017,3,6,274.6508333,980.8333333,62.33333333,4.166666667,239.1666667,20.83333333,253728,299914,48451,88569,607167,607617,46.35708333,49.69833333
2017,3,7,275.0654167,983,51.75,2.5,227.0833333,2.5,280163,376571,63102,115386,680894,674721,45.31666667,53.58583333
2017,3,8,274.0354167,984.5833333,60.08333333,1,193.5416667,0,370282,330486,55685,51442,747287,751590,49.21208333,53.94916667
2017,3,9,275.4666667,984.4583333,54.70833333,1.166666667,198.9166667,0,170544,318317,39038,64096,565064,562439,44.7625,54.30375
2017,3,10,276.0291667,980.5416667,54.20833333,1.5,218.7916667,0,362262,299831,41579,69390,683596,668123,54.27333333,53.82958333
2017,3,11,275.17375,976.625,53.58333333,1.958333333,215.2916667,0,382785,255998,12709,66016,658257,660224,56.43,51.64833333
2017,3,12,272.385,975.875,59.54166667,4.208333333,194.25,9.166666667,332057,393176,25936,173659,644780,653951,58.73333333,31.08708333
2017,3,13,271.4395833,977.25,50.875,7.5,134.5833333,12.5,138540,583853,13129,299052,661388,675784,31.54041667,40.14208333
2017,3,14,274.6554167,982.625,48.70833333,4.083333333,44.58333333,8.125,141817,543392,15893,254405,679017,687469,37.39375,45.15375
2017,3,15,274.175,981.875,47.79166667,2.041666667,164.1666667,0,142606,475231,38704,160096,678756,670491,42.42916667,50.15291667
2017,3,16,272.6279167,979.375,48.83333333,2.375,172.2083333,0,158436,454397,39284,140009,670712,669252,43.24208333,50.32458333
2017,3,17,272.4295833,978.7916667,42.75,1.458333333,209.125,0,167298,417898,33551,104515,666328,659673,44.46625,51.32083333
2017,3,18,273.015,979.1666667,43.33333333,1.041666667,195.0416667,0,162605,390966,46165,72030,594786,580987,41.37,48.47125
2017,3,19,274.4875,975.5416667,48.83333333,1.208333333,178.3333333,0,151303,367671,46927,46183,543656,535058,42.47791667,50.81916667
2017,3,20,276.1004167,971.9583333,46.16666667,1.75,189.1666667,0,172709,384716,43041,64734,626433,632513,45.15333333,52.22708333
2017,3,21,272.5375,972.7083333,56,3.541666667,222.5,5,153111,466283,24001,158644,665372,669494,43.84083333,50.63916667
2017,3,22,269.0379167,970.6666667,65.41666667,4.75,199.1666667,38.125,142071,510271,24322,202946,668940,686263,36.57791667,44.40708333
2017,3,23,264.0345833,968.375,78.75,2.625,173.75,34.58333333,183572,439458,28419,123957,694501,701074,43.57208333,50.84291667
2017,3,24,265.3820833,971,78.08333333,1.541666667,139.5,53.33333333,236913,388124,29461,46071,704094,708215,49.78333333,56.02583333
2017,3,25,265.9075,971.625,74.75,2.666666667,138.3333333,62.08333333,149083,436011,22646,133812,631361,638607,38.46875,45.53166667
2017,3,26,270.3465217,969.6086957,68.82608696,2.956521739,120,56.95652174,125730,454224,26311,165509,549771,552271,33.43782609,41.92565217
2017,3,27,270.9833333,975.2083333,70.95833333,4.375,180,58.95833333,196527,462784,19013,155189,680393,688190,43.30375,50.5125
2017,3,28,271.8444167,980.875,72.20833333,1.291666667,180.375,38.25,218991,392817,37989,77395,690980,681125,46.37125,52.63458333
2017,3,29,272.5808333,984.125,61.04166667,1.125,211.625,0,209046,396923,48830,81498,671002,672403,46.4575,52.77625
2017,3,30,274.1633333,980.6666667,59.41666667,1.666666667,252.9166667,4.166666667,175669,451106,37308,154139,668708,661199,43.39083333,50.59375
2017,3,31,275.5866667,977.5416667,53.125,4.833333333,179.1666667,21.45833333,150965,481871,39727,172779,655229,658312,40.14041667,47.73583333
2017,4,1,273.4254167,977.625,54.16666667,4.875,239.1666667,13.33333333,338262,392756,13001,129868,719156,718537,63.67625,38.41916667
2017,4,2,273.00125,978.4166667,48.375,2.041666667,152.8333333,0,142191,549383,8480,269558,642658,638359,42.66041667,41.90916667
2017,4,3,272.6108333,980.2916667,48.08333333,1.291666667,119.5833333,0,128257,514639,12358,224282,641620,638909,35.115,53.85458333
2017,4,4,273.88,979.9166667,49.75,1.791666667,98.75,0,169612,455138,53903,144088,660729,662167,42.92333333,50.73375
2017,4,5,273.7620833,978.5,44.625,3.375,46.25,5,225311,383445,37740,100488,650812,653621,46.33041667,45.56791667
2017,4,6,274.3495833,977.5833333,44.875,2.5,129.75,0,206776,362955,44909,114268,543475,542243,41.10458333,45.02583333
2017,4,7,276.0658333,976.25,39.75,1.833333333,205.4166667,0,314908,378041,62497,120598,709014,710861,46.96125,50.825
2017,4,8,275.8875,977.9583333,43.29166667,1.541666667,199,0,370175,342657,55240,59536,753801,763772,48.29291667,52.78875
2017,4,9,276.255,979.5,39.625,1.625,187.5,0,282113,333540,48567,59264,688428,683780,47.20333333,50.36333333
2017,4,10,276.65,980.9583333,45.375,1.291666667,219.5833333,4.166666667,390527,305444,39516,78430,671702,685313,55.17666667,53.44375
2017,4,11,278.65125,979.25,36.625,1.666666667,209.1666667,3.333333333,269373,265616,10385,90746,584833,586418,51.39416667,52.60958333
2017,4,12,278.8354167,976.9583333,34.83333333,1.791666667,199.0833333,2.5,490163,336099,24589,98229,775048,774720,69.50875,56.23958333
2017,4,13,279.45925,975.2916667,35.70833333,2.208333333,215.5416667,6.166666667,195195,329657,49555,55733,543262,541331,46.00125,53.85375
2017,4,14,278.36875,975.4166667,37.75,2.666666667,167.7083333,0,162558,345540,43693,61050,498676,497728,43.11041667,52.92875
2017,4,15,278.8216667,976.125,41.5,1.875,179.4166667,0,139323,396194,44443,111854,523905,522881,39.98708333,49.10875
2017,4,16,278.2875,978.4583333,45.25,1.958333333,184.875,0,136543,388228,39817,96812,502831,494279,38.11958333,47.545
2017,4,17,279.1408333,974.7916667,37.83333333,1.666666667,185.4583333,5,165108,349039,51982,53162,555035,549928,45.95708333,54.27083333
2017,4,18,280.5341667,973.2916667,36,1.958333333,192.5,2.5,143640,461311,49168,164639,624060,628738,41.40458333,48.83083333
2017,4,19,277.6158333,974.0833333,41.125,3.166666667,139.5833333,11.66666667,117526,551050,35408,268882,641534,647862,37.70208333,45.22875
2017,4,20,274.8791667,978.25,58.58333333,3.333333333,98.5,39.58333333,127246,506005,37578,223467,650595,650346,38.92416667,46.26875
2017,4,21,273.9054167,981.7083333,41.75,2.666666667,134.7083333,0,140162,461079,44788,169661,646112,646487,42.50166667,49.50666667
2017,4,22,273.8916667,980.5833333,31.375,1.5,126.4583333,0,151617,376721,38599,93223,578883,583287,44.155,50.92041667
2017,4,23,277.4595833,975.0833333,29.91666667,1.083333333,240.4166667,0,176241,340082,43601,53711,531512,532199,46.11208333,53.11208333
2017,4,24,278.6375,972.4583333,41.29166667,2.125,198.3333333,5.833333333,201741,351225,36492,49268,620034,614700,51.57833333,58.2575
2017,4,25,278.1708333,967.5833333,65.95833333,3,161.6666667,47.5,192390,392496,30459,109446,645851,651733,47.87833333,53.80583333
2017,4,26,276.0841667,965.25,48.54166667,2.916666667,185,32.5,187454,453757,25791,186702,655850,657610,45.455,51.98166667
2017,4,27,270.3795833,970.2916667,42.91666667,4.375,79.58333333,37.08333333,198277,438524,28519,177981,653790,664806,43.31625,49.96166667
2017,4,28,270.6270833,972.9583333,42.08333333,3.75,112.5,7.291666667,190966,443929,16855,181892,669583,660160,46.35625,52.35
2017,4,29,271.3791667,970.1666667,83.83333333,1.541666667,107.0416667,81.25,159808,389652,18153,142702,594692,590695,43.85125,49.90833333
2017,4,30,271.6445833,968.875,75.5,4.708333333,187.875,51.04166667,110230,572884,23176,263019,542532,538616,15.43,26.57666667
2017,5,1,272.1275,977,54.16666667,2.333333333,184.5833333,2.5,309516,411418,18276,140048,690332,685119,62.64291667,46.20583333
2017,5,2,276.1795833,976.4583333,47,1.416666667,127.9583333,6.666666667,119273,626486,18128,299916,598004,597059,28.29708333,55.94083333
2017,5,3,279.1425,972.875,42.95833333,1.5,171.0416667,5,114965,494625,10085,204355,586854,589844,27.2125,53.01375
2017,5,4,279.7629167,968.875,43.75,1,143.75,2.5,141524,507553,53633,204136,662033,658952,36.90666667,52.27375
2017,5,5,278.1441667,967.0833333,53.91666667,4.5,187.5,41.45833333,172022,470262,28664,208666,641796,650658,41.37125,48.22
2017,5,6,275.6375,975.0416667,54.33333333,2.75,177.5,26.45833333,232555,382418,58241,132329,647322,633912,45.52666667,46.35166667
2017,5,7,278.66625,977.75,43.16666667,1.166666667,146.5416667,0,338919,364387,54294,108201,717211,721426,46.72333333,50.87833333
2017,5,8,281.7566667,975.0833333,35.58333333,1.958333333,202.9166667,0,248198,400422,55493,129685,686928,686171,44.37875,52.76916667
2017,5,9,281.6154167,966.625,34,2.875,205,6.666666667,318637,329445,51843,53343,697399,717461,49.08375,54.705
2017,5,10,279.4404167,962.0833333,47.625,5.291666667,194.5833333,36.25,365237,318552,41761,83653,685191,689074,55.33416667,51.37125
2017,5,11,274.5166667,960,72.66666667,5.125,208.3333333,61.45833333,160177,421394,24552,205024,542472,538389,38.37708333,46.12333333
2017,5,12,274.2375,965.9166667,72.625,3.583333333,183.3333333,54.79166667,541140,297755,25171,56321,777235,782839,73.57041667,48.14708333
2017,5,13,276.2054167,974.2083333,63.29166667,3.875,170.8333333,42.29166667,170563,378100,32122,146217,578673,577795,40.51291667,47.28416667
2017,5,14,277.5791667,981.5833333,51.75,1.875,176.3333333,20,171479,325196,50265,69412,529095,526863,42.1025,49.2175
2017,5,15,279.95125,984.2916667,49.375,1,225,0,240800,315803,47311,68657,629504,623965,46.99666667,53.27333333
2017,5,16,283.2820833,982.2083333,41.16666667,1.291666667,196.6666667,0,266029,324337,43071,68970,662621,660293,49.80375,55.13541667
2017,5,17,283.0970833,977.2083333,34.75,2.375,145.5416667,0,253244,337413,41724,105630,657465,657320,45.7675,51.70958333
2017,5,18,278.3383333,972.2083333,56.83333333,3.416666667,201.5833333,34.16666667,199636,394717,48112,147240,651613,652054,41.52166667,47.92375
2017,5,19,276.5625,977.1666667,47.125,2.166666667,175.25,3.333333333,225331,337757,60249,79676,640028,640894,44.69875,51.19125
2017,5,20,278.8366667,979.4166667,38.75,1.375,156.75,0,205626,325059,62376,70935,575100,577712,43.86833333,50.02791667
2017,5,21,280.34375,976.6666667,39.33333333,1.791666667,170.4166667,0,175737,381658,27530,144294,533748,537206,38.6375,46.21916667
2017,5,22,282.17875,974.25,40,1.333333333,228.5833333,0.833333333,251357,332613,53997,75683,647228,644732,46.74541667,53.1675
2017,5,23,285.63875,976.0833333,32.25,2.25,158.3333333,1.666666667,243056,390449,58808,138761,664778,667230,44.41375,51.02208333
2017,5,24,285.0529167,976.9166667,31.79166667,1.083333333,168.25,5,262262,358011,56521,95173,677325,677143,46.10291667,52.56833333
2017,5,25,286.2425,973.5416667,31.16666667,1.291666667,125,2.5,310464,340413,52064,63978,688989,686717,50.89041667,56.61625
2017,5,26,285.9329167,971.1666667,34.33333333,2.166666667,116.7083333,7.5,323568,326960,45416,77645,684125,682207,50.22625,56.14375
2017,5,27,286.1341667,972.875,34.83333333,2.958333333,125.8333333,5,223663,361191,45312,118979,610921,607184,45.39625,51.70875
2017,5,28,284.0366667,974.4166667,35.91666667,3,166.25,5.833333333,188941,355585,30721,129976,553830,548955,42.55,49.26375
2017,5,29,283.01875,973.0833333,39.5,3.291666667,178.75,52.70833333,286818,312513,33067,57013,655177,652023,50.185,55.7925
2017,5,30,281.9541667,973.25,45.41666667,2.25,159.5833333,11.66666667,318801,303609,46183,45983,659799,663082,50.82125,56.31125
2017,5,31,282.4529167,975.875,45.5,1.833333333,237.5,10,315259,314835,53571,58764,662913,668263,51.43375,56.83208333
2017,6,1,284.5933333,976.25,41.875,2.166666667,193.75,5.833333333,296068,358752,20460,81512,575190,582068,62.14625,57.8825
2017,6,2,285.7575,974.3333333,39.45833333,3.083333333,179.1666667,14.79166667,208784,569752,25439,268243,713624,710773,47.85708333,55.615
2017,6,3,283.10625,973.5833333,56.625,2.333333333,210.4166667,28.125,136907,546449,22275,240318,686663,676641,40.85625,52.16
2017,6,4,281.1895833,973.1666667,54.04166667,3.166666667,156.25,18.75,145146,519202,56254,205525,656491,655204,36.54875,48.37041667
2017,6,5,279.5866667,974.75,46.41666667,2.333333333,125.4166667,0,163966,417937,49398,149771,576090,580113,39.545,52.55083333
2017,6,6,282.8820833,973.375,35.5,2.083333333,203.125,0,274292,353676,59756,97722,666095,668571,45.60416667,51.47708333
2017,6,7,284.3708333,976.6666667,32.16666667,1.416666667,204.9166667,0,356907,345998,26131,120848,713050,709839,50.035,53.03041667
2017,6,8,286.3820833,973.6666667,38.16666667,2.416666667,161.6666667,0,177990,456181,54552,170223,614022,618243,39.53458333,51.47625
2017,6,9,287.1520833,972.5416667,32.08333333,2.5,181.7083333,0,258874,410219,47631,144567,717127,721486,45.94458333,54.50958333
2017,6,10,287.41875,974.9166667,27.91666667,1.166666667,177.5,0,315579,393108,42546,168126,678831,681315,49.59166667,51.79583333
2017,6,11,289.58875,974.6666667,28.66666667,1.625,162.5,0,318017,390315,31929,189708,662697,653011,52.765,48.35458333
2017,6,12,290.58125,973.7916667,24,2.416666667,164.1666667,2.5,465249,294979,23357,57242,674232,693412,72.36625,53.03083333
2017,6,13,289.8458333,971.7916667,26.41666667,2.458333333,121.25,0,330633,379325,58015,104339,735533,748479,48.56166667,54.00625
2017,6,14,290.44,972.2916667,27.45833333,2.583333333,149.1666667,0,377944,337907,56556,48133,750938,762090,51.57375,56.76458333
2017,6,15,291.3154167,974.25,25,2.375,230.1666667,3.333333333,371788,351688,52047,78754,745163,766024,51.41916667,56.68291667
2017,6,16,289.6875,978.2083333,35.25,1.666666667,147.7916667,6.666666667,351173,386622,51024,113540,762205,765795,48.89208333,55.46166667
2017,6,17,291.9191667,975.4166667,26.95833333,2.041666667,178.75,4.166666667,302010,365654,51531,99544,691558,702554,48.06125,53.175
2017,6,18,291.5195833,972.4583333,22.66666667,1.666666667,171.25,5.833333333,274281,344163,50331,85640,650122,646782,48.19958333,53.91833333
2017,6,19,289.5725,975.2083333,29.91666667,3.041666667,142.5,2.5,372552,383580,44260,130101,779445,766420,50.78125,57.18375
2017,6,20,286.5454167,977.2916667,43.25,2.125,191.5416667,20.625,431211,343090,50603,80742,781548,779554,51.84625,57.42708333
2017,6,21,289.02725,972.8333333,36.41666667,1.708333333,226.7083333,5,456288,303111,54115,36481,786938,779431,54.34708333,60.095
2017,6,22,290.6166667,975.8333333,29.91666667,1.833333333,166.25,3.333333333,461442,306015,55204,44589,779679,780656,53.48666667,59.10083333
2017,6,23,290.2308333,978.2916667,22.79166667,3.125,190.4166667,0.833333333,411944,325312,58567,61500,766067,758270,50.52583333,56.41041667
2017,6,24,288.5379167,977.0416667,21.375,3.625,167.9166667,0,332868,330459,48519,80335,673154,673498,49.59416667,54.32291667
2017,6,25,286.2083333,973.7083333,34.20833333,2.625,174.5833333,9.166666667,285294,307807,29334,80447,622627,621387,45.67916667,50.82666667
2017,6,26,284.2358333,970.625,54.29166667,3.083333333,190.5416667,23.95833333,366843,307663,54436,63049,736213,731559,52.265,58.12416667
2017,6,27,283.2354167,968.6666667,39.58333333,4.5,221.8333333,9.791666667,284029,398329,49587,154056,738908,734259,48.88458333,55.21375
2017,6,28,281.92375,968.75,43.54166667,6.416666667,239.5833333,43.95833333,169272,542157,41366,286735,721713,709607,41.7425,49.31083333
2017,6,29,278.815,970.4166667,34.66666667,6.708333333,268.75,21.66666667,190740,494491,55810,223459,690454,673735,42.66916667,49.96875
2017,6,30,278.0966667,974.8333333,37.04166667,2.791666667,244.1666667,21.25,202037,426764,56638,165758,663647,658643,43.19458333,50.07958333
2017,7,1,279.5025,980.0833333,36.29166667,3.833333333,134.5833333,5.833333333,278901,355840,22954,78576,618977,638688,62.3625,48.51416667
2017,7,2,282.7419167,976,34.41666667,2.833333333,44.54166667,0,265514,513525,13218,212998,730270,714494,53.40208333,47.33833333
2017,7,3,252.6385714,876.8571429,31.71428571,0.857142857,150,0,35927,122858,60,52815,143906,143821,32.28714286,38.08142857
2017,7,10,273.1695,911.8,16.8,3.9,210.5,0,114634,127301,18439,35774,240245,238938,52.146,51.637
2017,7,11,286.3658333,973.5416667,36.75,2.041666667,158.3333333,0,365179,362987,33108,158642,678134,677477,55.80375,54.55541667
2017,7,12,288.94375,976.3333333,34.75,2.166666667,236.25,0,410337,339727,20135,85053,722731,716960,68.085,54.43875
2017,7,13,291.2970833,976.25,33.58333333,2.708333333,237.5,0,406886,331036,50860,75524,767167,785203,50.82,57.27166667
2017,7,14,291.6483333,974.4166667,30.75,2.875,197.5,0,366486,392332,52931,149749,772776,776093,46.98333333,53.9775
2017,7,15,290.1979167,975.125,33.04166667,1.458333333,102.9166667,0,275006,400563,55109,151484,688962,687133,45.26875,50.84916667
2017,7,16,290.3979167,976.0416667,32.33333333,1.875,171.2916667,0,248498,386740,56585,123152,631045,626775,45.03083333,51.15708333
2017,7,17,289.4654167,974.7916667,28.33333333,2.5,141.25,0,352938,382889,43463,149155,751089,755657,47.19958333,53.87875
2017,7,18,290.4245833,972.4583333,25.83333333,2.833333333,125,6.666666667,339715,422082,43270,183714,777629,776261,47.1525,53.73791667
2017,7,19,288.6520833,971.7083333,25.58333333,4.041666667,186.25,3.333333333,356174,378859,52141,130838,772272,766027,47.00041667,53.48166667
2017,7,20,286.5291667,971.5416667,30.08333333,2.125,160.0416667,0,359044,346540,55982,92315,749023,742404,46.7225,53.8775
