year,month,day,temp,pressure,humidity,wind_speed,wind_direction,clouds,generation_biomass,generation_fossil_brown_coal_lignite,generation_fossil_gas,generation_fossil_hard_coal,generation_fossil_oil,generation_hydro_pumped_storage_consumption,generation_hydro_run_of_river_and_poundage,generation_hydro_water_reservoir,generation_nuclear,generation_other,generation_other_renewable,generation_solar,generation_waste,generation_wind_onshore,forecast_solar_day_ahead,forecast_wind_onshore_day_ahead,total_load_forecast,total_load_actual,price_day_ahead,price_actual
2015,9,15,281.9395833,967.7916667,73.25,2.5,206.6666667,24.16666667,13298,2197,95664,90340,9712,9575,14656,32045,158936,1809,1567,27036,5559,201886,26728,200464,649339,652390,44.7525,52.99416667
2015,9,16,284.0404167,961.7916667,70.95833333,4.375,209.0416667,22.5,12355,0,86695,62361,7591,24120,16170,27241,158549,1655,1635,19305,5572,285580,19701,284629,657900,662568,33.55416667,43.21625
2015,9,17,283.3841667,965.4583333,51.83333333,4.583333333,220.8333333,17.5,12727,9951,112858,109649,8373,14719,17242,36217,159074,1871,1658,43953,5811,143501,41614,143791,651250,646216,46.7,55.47916667
2015,9,18,280.75,976.2916667,60.20833333,2.833333333,207.0833333,21.45833333,12946,18459,122051,135793,9378,2956,16431,44375,159180,1841,1668,49649,5821,55241,47456,54798,630978,638496,51.61875,59.76416667
2015,9,19,280.83625,979.7916667,70.45833333,3.333333333,229.5833333,28.33333333,12214,5172,100967,114085,6702,8998,15058,34082,159024,1847,1623,50196,5861,83086,47993,83617,566007,572625,45.39,52.68166667
2015,9,20,281.4704167,978.0416667,68.41666667,3,148.75,39.16666667,11941,4746,100166,113624,6828,15463,14377,35258,159116,1850,1507,51099,6001,56007,49718,56232,524868,528298,44.42708333,52.7275
2015,9,21,281.4425,973.9583333,72.41666667,2.5,195.4166667,31.45833333,12134,17139,123744,152295,7012,3947,14518,44804,158990,1868,1467,42804,5829,48093,41232,48837,635352,644004,52.21958333,60.02208333
2015,9,22,280.8333333,970.1666667,74.83333333,3.041666667,191.25,28.125,11623,15687,104808,130260,6943,5340,13432,37989,159041,1845,1457,49452,5796,117283,47614,116786,665242,660949,46.73583333,54.73625
2015,9,23,280.36125,970.8333333,64,3.625,195,40.83333333,11938,17409,113185,131458,6965,5930,13166,40254,159121,1851,1533,47277,5952,119219,45279,119444,658777,656036,48.07166667,56.05541667
2015,9,24,280.015,975.0416667,62.5,3.75,199.1666667,28.33333333,11978,18695,113659,145462,7307,4352,13454,56398,159021,1884,1525,46990,6191,62363,45206,63542,630608,647883,50.46958333,58.02708333
2015,9,25,280.04375,974.875,66.79166667,2.791666667,199.1666667,19.79166667,12007,18965,119613,150782,8349,3065,13522,48232,159093,1877,1501,43144,6014,47416,43180,48080,656382,645980,50.11958333,57.86208333
2015,9,26,281.0366667,975.0833333,74.66666667,2.333333333,198.3333333,34.58333333,11643,19862,106663,136013,6996,4652,12306,36974,153055,1834,1667,37154,6052,36899,35410,36981,582436,577865,48.64833333,55.89833333
2015,9,27,279.9791667,977.2916667,69.125,1.916666667,155,36.45833333,11551,420,102676,113535,6956,13026,11968,29856,137883,1853,1581,40785,5705,80613,40533,81217,526957,531487,44.08708333,52.46291667
2015,9,28,280.2416667,979.375,67.66666667,3.5,201.25,20,11509,10214,110628,145378,8565,7781,11406,46701,138060,1851,1533,32941,5438,99152,33795,99286,640895,638612,49.51375,57.52958333
2015,9,29,279.17,976.6666667,73.54166667,4.25,160,32.29166667,11552,19476,116343,157764,9456,3776,12064,60571,138129,1862,1497,24773,5063,67605,27011,67828,649615,649248,52.07916667,59.34291667
2015,9,30,278.33,974.6666667,77.83333333,5.875,57.08333333,44.58333333,11927,18708,114077,163203,9313,3100,11532,63012,137999,1955,1596,39006,5778,43238,33877,43817,649524,647132,54.00583333,61.56583333
2015,10,1,278.3083333,978.0833333,61.5,2.416666667,222.0833333,30.41666667,12192,19942,124181,160973,6802,11255,20551,56419,163356,1868,1685,23414,5189,88702,24254,87450,652562,660548,54.85916667,62.69166667
2015,10,2,278.1472727,971.5909091,75.27272727,2.545454545,208.1818182,23.63636364,10050,19634,136449,165605,7803,8625,27897,95899,147949,1839,1517,14380,4396,81467,15125,81734,721088,712894,57.20409091,61.95590909
2015,10,3,279.94375,973.0833333,79.125,3.25,220.4166667,36.66666667,11353,20601,111690,130918,7330,6560,36233,131932,160482,1924,1486,48896,3606,24083,46874,24561,680226,680456,51.50625,55.92041667
2015,10,4,279.1516667,975.9166667,72.95833333,2.333333333,168.3333333,36.45833333,9034,11042,106898,112237,8162,4498,30661,77120,159568,952,1493,27527,3400,92149,27924,92665,652109,652006,53.845,45.955
2015,10,5,282.6525,972.1666667,75.875,3.333333333,198.3333333,19.16666667,9764,171,94636,64028,6295,20178,25561,84866,115908,1909,1606,55036,3619,103955,49745,103808,542006,535286,40.06083333,49.19041667
2015,10,6,283.0808333,967.2083333,60.04166667,4.5,232.9166667,19.16666667,11123,21926,116688,149799,7606,1584,17892,64790,115127,1986,1817,30352,5519,108930,35475,109317,677604,689463,54.69166667,52.36541667
2015,10,7,280.1204167,973.5416667,68.5,3.333333333,182.5,28.75,11715,21838,172767,174599,9408,4267,14957,49534,136075,1970,1564,60273,6188,88713,58235,87936,763375,751849,60.2525,64.47833333
2015,10,8,279.1141667,974.625,73.45833333,2.708333333,256.25,28.95833333,12578,18077,146966,157285,7831,2582,14109,43968,154232,1926,1480,40720,6199,60548,41744,61723,667001,666875,58.14333333,62.27083333
2015,10,9,278.3504167,972.2083333,73.08333333,1.916666667,184.5833333,37.29166667,12500,20756,133251,169630,7950,2259,13121,50391,158473,1905,1577,41261,5551,38028,38420,38415,660519,659120,57.18083333,61.92125
2015,10,10,278.6875,968.5416667,73.33333333,4.75,266.25,17.5,12983,6202,108315,100820,5621,9346,13178,32415,120989,1896,1677,20510,5565,71706,22069,71518,562731,563639,46.31791667,55.11708333
2015,10,11,279.7358333,965.1666667,77.41666667,2.541666667,234.5833333,27.70833333,12716,21329,143279,165259,8735,3604,17212,71724,115919,2045,1640,30875,5688,28491,30476,28672,646596,648829,57.00416667,55.55291667
2015,10,12,280.7741667,967.0833333,83.08333333,2.958333333,93.33333333,50,12283,20958,209421,160945,9153,6272,15690,51394,140091,2086,1720,11492,5324,57115,11646,57404,714650,708098,61.38375,56.18125
2015,10,13,278.8358333,970.2083333,82.75,2.166666667,115.625,57.70833333,12241,5308,109747,117242,7089,12397,13876,38927,136878,2135,1564,16223,5139,151328,17254,150961,646823,631213,48.40416667,57.58666667
2015,10,14,277.0858333,969.3333333,68.95833333,3.291666667,244.1666667,41.66666667,12610,5390,111088,128704,8297,7355,12555,33935,137109,2047,1542,34804,4955,163719,32495,163909,639841,638606,48.06833333,57.215
2015,10,15,274.11375,972.0416667,57.70833333,3.666666667,197.9166667,17.5,12388,18066,132854,158631,7237,3939,12593,60764,137385,2010,1593,40459,5004,63542,39383,63731,644503,638668,52.44583333,61.0825
2015,10,16,274.99375,974.3333333,71.04166667,3.375,207.0833333,30.625,12685,20487,137274,170219,7299,641,12247,71855,133412,2029,1631,25366,5148,30242,27482,30332,636616,641319,55.63208333,63.76708333
2015,10,17,276.03875,973.875,76.04166667,2.333333333,196.25,47.5,12916,387,101740,86704,5597,13643,11508,28470,114273,1984,1638,14417,5038,145439,16873,145906,567702,578034,43.16416667,52.17291667
2015,10,18,279.26875,971.5416667,75.33333333,1.625,234.2916667,39.58333333,12990,0,113240,93654,5568,14765,11333,42372,114185,1904,1552,8714,5089,72365,9856,72356,525971,529990,47.58083333,57.92125
2015,10,19,278.8104167,969.8333333,83.375,3.5,120.4166667,40.83333333,13083,15989,124841,138091,7544,7405,12340,68822,114184,1986,1485,12128,5834,106786,11285,107198,640718,641618,52.85458333,62.25208333
2015,10,20,277.8754167,972.0416667,72.25,2.291666667,65,60.83333333,12297,14656,101507,118626,7281,13826,13485,26639,114777,2020,1656,12112,6086,227063,13904,225780,652393,650525,45.40958333,55.28875
2015,10,21,275.5891667,973.7083333,65.29166667,2.666666667,224.5833333,47.5,10805,17489,109735,119214,6845,14944,13014,33207,126361,2021,1754,31258,6276,186648,31160,186510,651546,645817,47.2125,56.47125
2015,10,22,275.7733333,975.5,57.79166667,3.666666667,257.0833333,8.333333333,11203,11830,113539,136437,8385,8337,12550,38223,137068,2024,1745,40251,6170,136178,37351,135791,651899,643376,49.62708333,59.16333333
2015,10,23,277.2529167,977.375,63.125,3.375,239.5833333,4.166666667,12447,13312,126068,154021,9541,4880,12446,77796,137695,1979,1733,18596,6384,49856,23390,50285,641930,644091,54.67916667,63.52875
2015,10,24,276.9770833,977.3333333,77.54166667,1.916666667,228.3333333,15,12228,12478,103836,145173,7616,7419,11802,50368,137775,1950,1713,8695,6092,54734,9518,55074,570531,572338,48.8875,57.72833333
2015,10,25,278.424,980.32,79.12,2.44,167.2,37.6,12427,10765,102594,120003,7533,26163,11507,26314,143438,2051,1708,16298,6384,85679,16613,85370,547539,548423,42.3928,53.008
2015,10,26,278.4354167,973.5833333,82.70833333,3,170.4166667,48.75,12123,12046,124367,128197,8700,11483,11526,39802,137120,1957,1622,9608,5910,120658,9314,120951,642842,640031,47.42625,57.39458333
2015,10,27,279.1798333,970.9166667,87.45833333,2.041666667,213.125,46.29166667,11888,5295,104964,124039,7479,10302,13249,37265,136925,1908,1640,16195,6013,174605,16864,174175,649575,652926,45.46041667,54.62666667
2015,10,28,279.052,970.6666667,59.04166667,4.541666667,234.625,28.29166667,11507,5165,97619,118812,6441,16948,15445,30937,136978,2024,1602,16306,5942,229818,17150,228973,651271,652451,41.43083333,51.26333333
2015,10,29,276.7726667,975.5416667,66.04166667,3,263.5833333,3.75,11111,5667,123632,130915,6649,11307,17530,47399,136920,1993,1639,28323,6074,132316,27471,132767,650808,651865,48.51083333,57.96958333
2015,10,30,277.64625,978.0833333,70.625,2.5,186.0833333,19.375,12501,0,97186,111127,7342,7444,17568,38891,130547,1883,1651,31182,5983,155296,28773,154669,647870,645713,44.82208333,54.08416667
2015,10,31,277.7420833,979.4583333,73.95833333,2.958333333,167.375,17.41666667,12336,0,96189,114187,5395,16109,16389,41247,115915,1868,1618,15959,6111,132772,17189,134124,574411,573028,44.03333333,53.25333333
2015,11,1,278.2944167,982.5833333,68.54166667,6.375,119.1666667,24.66666667,11952,11517,107145,122485,6300,36479,19734,41847,162978,1882,1656,21731,5657,140525,22306,139811,614689,611887,44.66666667,43.48958333
2015,11,2,279.2718333,977.5,82.33333333,7.791666667,83.66666667,63.33333333,10559,21420,168705,179627,8556,9437,30182,115233,163490,2001,1679,15946,4919,62206,16205,62628,781757,778681,61.61625,54.87458333
2015,11,3,278.6790417,976.75,81.29166667,1.916666667,150.9583333,39.45833333,11942,18524,108506,126531,7154,9412,36607,121169,162729,1944,1533,50769,3279,46696,47618,46722,674873,675835,46.50166667,56.73541667
2015,11,4,278.009875,977.75,80.41666667,3.166666667,270.75,25.54166667,8920,13718,107557,113146,7459,3797,29745,69598,154477,952,1543,25095,3685,40294,25145,40511,573787,587127,47.6675,58.09708333
2015,11,5,277.93825,978.6666667,78.45833333,1.583333333,186.6666667,17.25,10016,20451,108180,104874,8060,5398,27060,89032,115903,1978,1555,56602,4201,77645,54231,77887,653330,645312,50.14208333,57.18875
2015,11,6,277.8211667,982.5,81.58333333,2.583333333,268.7083333,12.16666667,10597,21095,131678,152679,7628,1754,18893,70510,115022,1983,1767,20358,6023,80802,26072,81719,675979,674634,58.18041667,60.24
2015,11,7,277.0652083,984.4583333,86.5,1.75,228.625,30.875,11632,21391,118077,161235,7402,7182,13731,39809,138066,2007,1582,61681,6146,91372,58977,91797,678925,665250,53.41916667,57.31916667
2015,11,8,277.65625,987,85.875,2.583333333,204.0416667,46.95833333,12240,21343,142563,167033,7512,1688,13906,44800,153061,1963,1550,38859,6157,71675,40948,72245,691065,683332,59.46916667,51.68583333
2015,11,9,277.675,987.8333333,80.5,3.208333333,271.4166667,19.66666667,12041,18965,117682,152488,8597,1807,12434,31472,158595,1907,1553,44886,5441,70510,42561,70465,633453,632191,53.23708333,65.455
2015,11,10,277.45775,984.625,75.70833333,3.666666667,268.5833333,5.666666667,12655,290,118927,85473,5030,11297,12492,29779,127279,1899,1615,13992,5642,54116,13727,54313,519498,522738,44.91625,65.64166667
2015,11,11,276.4919167,982.2083333,81.08333333,2.375,229.3333333,12.08333333,12567,15510,147420,168509,8764,4980,17196,78241,116084,1978,1717,30702,5855,16847,29764,16955,651259,653368,57.36291667,65.43916667
2015,11,12,276.37425,982.75,78.54166667,1.791666667,174.5833333,52.375,12861,21322,206460,160783,9233,6889,15351,46975,140159,2091,1733,11591,5219,53629,12319,53510,710862,705981,60.15583333,65.83041667
2015,11,13,276.6265833,986.25,73,2.708333333,256.0833333,43.66666667,12291,21166,113216,164616,9452,3719,15772,61645,116099,1955,1720,27231,6102,58875,27568,59086,654734,653213,52.74916667,61.11666667
2015,11,14,275.66425,987.4166667,71.29166667,4.125,294.2916667,9.583333333,12581,17392,101469,143064,6879,12000,13412,39560,116914,1905,1702,27696,6193,57994,27444,58453,577436,577350,48.35833333,57.12208333
2015,11,15,275.4394167,981.4583333,72.29166667,4.041666667,269.7916667,10.83333333,12543,10769,105061,135230,6837,12496,12797,44769,121675,1983,1584,25983,6168,39884,26280,39864,531980,535403,45.94583333,56.5375
2015,11,16,275.8660417,978.1666667,59.45833333,3.458333333,243.375,3.583333333,12455,18068,133613,154290,8572,8530,14891,64741,126262,2006,1608,25613,6207,57619,26064,57428,651976,651802,54.60125,63.38333333
2015,11,17,275.1974583,980.2916667,60.29166667,4.291666667,285.5833333,0,10916,19883,138694,156234,8979,6935,14347,63656,129805,1997,1651,24276,5837,76425,26028,76052,662231,671551,54.02291667,61.9275
2015,11,18,274.8045833,982.75,63.04166667,4.333333333,279.75,1.666666667,10337,20460,142260,158866,9144,2847,14572,80002,136018,1906,1729,25462,5945,46350,25052,46604,670213,671997,55.76041667,64.00666667
2015,11,19,275.14375,984.2083333,66.25,3.208333333,269.375,0,10989,19693,144190,158954,9028,3414,13962,69131,139488,1806,1758,24660,5980,55605,22987,55582,670099,668685,55.72,63.49375
2015,11,20,276.2476667,980.0833333,65.75,3.666666667,296.5833333,4.5,11397,16076,98747,119404,8767,5734,13912,36014,138973,1906,1758,21397,5980,174472,22613,172452,663275,667555,47.17416667,55.36833333
2015,11,21,277.545875,963.5,59,6.5,249.4583333,23.08333333,10398,0,71065,30681,6027,41106,14144,32214,138010,1952,1522,14357,5866,328526,14673,328527,598591,601912,27.22541667,36.22666667
2015,11,22,271.083,967.8333333,60.20833333,5.083333333,289.125,20.58333333,11198,600,91970,43294,5958,32166,16238,34129,139957,1985,1394,20230,5980,178501,21560,179306,570261,564792,36.84791667,46.90125
2015,11,23,270.0810833,976.25,59.79166667,3.541666667,234.7916667,15,12601,18655,161412,121589,8226,10543,18166,80284,139973,2111,1474,27707,6097,123025,26120,123782,702323,699297,56.45583333,65.73375
2015,11,24,268.9543333,980.5833333,46.04166667,3.833333333,285.7916667,11.83333333,12504,20685,159233,154754,9061,8350,17493,69745,140040,2071,1578,25050,6146,130445,23424,130305,718741,729094,57.51583333,65.74916667
2015,11,25,271.607125,972.7083333,67.83333333,2.291666667,278.5416667,13.16666667,13207,16685,94184,137206,9049,14869,17770,32903,139976,2034,1645,20755,5570,272159,19276,271106,719825,721652,49.08416667,56.92166667
2015,11,26,272.677125,968.8333333,70.125,2.5,195.9583333,17.08333333,12769,16011,95787,152157,8826,16222,18630,26494,140094,2033,1615,25244,5443,261424,23860,261013,708186,713894,48.34708333,55.8425
2015,11,27,271.94225,972.0416667,66.45833333,4,246.6666667,17.08333333,10912,17764,114866,158423,9216,10911,19408,45830,140150,2087,1675,26680,5472,165574,22814,165537,700671,701034,52.89625,60.56833333
2015,11,28,271.8025417,977.0833333,69.29166667,3.458333333,273.5416667,2.083333333,10569,10871,87319,146951,7219,26517,17986,28182,140153,2034,1635,27284,5438,143620,24779,144022,620640,626758,45.16583333,52.93
2015,11,29,271.347125,988.125,61.91666667,4.083333333,268.625,14.16666667,10561,10662,110344,140760,7159,29759,17325,33292,140161,2014,1457,29385,5524,67485,26906,67293,578579,582688,47.43,56.57375
2015,11,30,271.6115,990.5,67.16666667,4.291666667,271.1666667,2.5,11218,19221,184064,157883,8958,12895,18549,67675,130036,2081,1533,27989,5313,50506,26750,50697,704648,710208,58.08958333,66.47916667
2015,12,1,271.5791667,988.2083333,70.16666667,3.75,273.6666667,0,12219,19561,127173,154853,6929,9683,21176,67336,163322,1806,1585,20063,6195,141445,19523,139679,730371,733812,56.15875,70.82125
2015,12,2,271.2830435,983.7826087,69.04347826,2.652173913,250.4782609,11.47826087,9827,20983,159811,174072,8393,7134,28203,112037,156384,1900,1633,17394,4774,42188,14863,42136,740030,733319,62.09826087,71.51478261
2015,12,3,271.82925,987,75.79166667,2.958333333,246.4583333,30.45833333,12252,14789,110395,101778,7220,8102,36430,105808,163109,1907,1584,47956,3430,77916,47524,76139,669404,672214,44.59791667,67.12041667
2015,12,4,272.2911667,990.2083333,77.58333333,3.125,271.6666667,8.5,8689,275,89496,55588,6046,39203,27606,38568,162340,925,1371,37244,3426,140032,38764,138438,534211,539038,31.1425,69.57708333
2015,12,5,273.1208333,989.2916667,74.375,2.375,209.375,33.33333333,10985,21988,113876,113445,8665,4560,26188,95389,115936,1949,1568,52381,4570,78089,55194,77832,666612,665013,50.49625,64.73083333
2015,12,6,274.00525,988,80,2.041666667,228.625,38.58333333,10617,21795,116652,160838,7720,1565,19962,62014,115442,2030,1771,32664,6373,63243,34928,63220,658985,656036,55.6,56.3925
2015,12,7,274.4974167,987.8333333,83.875,1.875,261.4166667,55.08333333,12157,21711,111010,153016,7024,11668,13764,33547,143824,2021,1513,62588,6280,66162,60012,66865,614385,610108,49.85375,55.21291667
2015,12,8,275.4131667,988.5,84.79166667,1.875,240.625,36.45833333,12205,20664,137728,171220,7553,3525,13423,37496,151064,1903,1558,32244,6096,82600,38658,82516,692296,688566,56.91416667,60.4225
2015,12,9,274.9708333,992.1666667,77.95833333,3.541666667,281.3333333,18.16666667,12422,17293,100302,121417,7453,6359,13123,32423,158391,1830,1561,29847,5536,89795,31458,89123,578548,583812,49.5525,66.235
2015,12,10,272.6349167,990.9583333,81.08333333,3.041666667,247.4166667,23.33333333,12427,0,114579,93109,5011,11911,13493,31245,136271,1989,1576,16725,5621,104213,15937,103918,521629,534095,46.045,68.94791667
2015,12,11,272.587875,989.9583333,79.45833333,3.666666667,280.7083333,21.58333333,12140,16872,153228,166814,9151,5086,16750,74507,116085,2073,1749,28362,6345,26273,28539,26472,651111,656387,57.68083333,67.62916667
2015,12,12,271.527625,984.5416667,79.16666667,3.875,259.875,24.04166667,12414,21410,148370,165825,7479,10500,14598,37133,140122,2032,1695,10619,5705,49510,11319,49753,639883,638391,57.81041667,64.42875
2015,12,13,271.226,979.0833333,77,3.333333333,280.375,14.79166667,12105,16118,103638,143017,7288,23923,12268,16856,143835,1947,1594,8189,5635,94501,9148,94127,588176,596624,44.7225,53.67458333
2015,12,14,270.4464167,979.3333333,74.54166667,3.333333333,281.4583333,13.58333333,12078,19083,124874,154290,8312,18131,13699,33515,147615,2031,1562,7231,5629,169895,7504,170068,707872,715891,50.60208333,59.39166667
2015,12,15,272.8655,982.75,73.41666667,3.25,260.125,16.125,11672,18043,100760,155790,8844,19407,15336,35778,148060,2065,1653,15093,5558,172570,15628,172484,719782,717352,48.47833333,57.03125
2015,12,16,273.7895833,986.7083333,74.79166667,2.833333333,278.9583333,12.75,11660,18323,138558,154246,9283,15337,15238,40156,149587,2046,1719,14875,5414,124808,14953,124734,711600,709100,53.82625,62.47416667
2015,12,17,274.044375,985.0833333,76.41666667,2.75,246.125,11.41666667,11941,19089,131791,158094,9359,9559,15456,43586,153699,2057,1698,12544,5558,115680,12240,115730,704834,706585,53.77291667,62.07
2015,12,18,272.5510833,984.375,81.83333333,2.458333333,265.7916667,18.83333333,12441,18599,133979,157662,9239,8167,16099,47770,152457,2006,1736,14766,5243,102949,14686,103015,701439,691110,53.885,61.90375
2015,12,19,272.7460417,982.5,80.45833333,1.791666667,279.2083333,42.75,12172,95,84951,143572,7324,17925,13205,21134,147729,1965,1699,20714,5408,138680,20197,138725,620213,629083,45.64833333,53.54083333
2015,12,20,272.9135,982.5416667,77.66666667,2.166666667,312.0416667,73.58333333,12152,1167,114868,129740,6644,25356,13626,28214,158438,2001,1624,11892,5283,112502,11965,112639,580991,582397,44.26,54.0975
2015,12,21,273.1819583,987.9583333,69.70833333,2.916666667,300.625,24.75,12564,12673,151102,137427,8732,5857,15091,51902,163035,2035,1654,17056,5383,89584,16990,89113,708206,681464,54.92166667,63.31083333
2015,12,22,272.178125,990.2083333,79.41666667,4.5,260.625,22.04166667,11693,12564,132315,127333,9055,10515,14973,42199,163185,2044,1721,18150,4910,137510,19299,137926,702871,688354,53.03083333,61.57916667
2015,12,23,273.1060833,987.7916667,78.125,2.708333333,277.875,52.875,10891,13456,149400,140287,9344,4940,16062,59147,163191,1997,1763,13463,4168,57886,14567,58326,690186,673919,55.06541667,63.30458333
2015,12,24,273.8675833,986.25,73.5,2.75,270.2083333,44.875,8994,124,92131,123522,7150,18872,15059,26226,163302,1562,1814,12694,4340,107260,13768,107252,593479,588936,46.48875,56.155
2015,12,25,271.7468333,989.125,80.04166667,2.875,265.5833333,6.333333333,8839,0,100077,69595,4233,33855,12103,17574,163361,968,1737,18006,4497,91557,18075,91467,503851,500496,43.49958333,55.14208333
2015,12,26,271.7579167,989.6666667,81.08333333,4.25,267.2916667,5.416666667,10027,0,103317,52977,5613,35335,12215,28956,163337,971,1590,15888,4282,145896,16231,145310,547532,556065,40.27791667,51.15208333
2015,12,27,272.0747917,988.9583333,83.16666667,3.333333333,259.375,14.16666667,9663,0,81120,30709,5794,44468,11995,25000,163304,932,1510,13987,4169,204137,14401,203032,540643,549434,27.04708333,38.765
2015,12,28,272.6265417,987.0416667,78.54166667,2.583333333,244.9166667,46.04166667,9840,0,85674,41405,7507,23063,14789,33731,162844,1013,1560,9192,4127,258282,9846,257998,653137,634358,34.52916667,46.43083333
2015,12,29,274.1035417,985.1666667,77.25,2.625,204.7916667,17.04166667,9439,5174,100697,86367,8346,16635,16475,52289,163112,994,1682,13128,4138,140554,11518,141340,655201,629188,45.48875,55.27875
2015,12,30,272.4735,982.4583333,74.25,3.291666667,279.5,13.70833333,9075,0,92104,74953,8329,17362,15609,28378,163160,1133,1720,14533,3404,184849,14972,184207,629010,624829,39.01333333,49.54041667
2015,12,31,272.469,981.25,71.375,3.458333333,263.1666667,11.16666667,8844,0,108884,80713,6713,18942,16861,48328,162909,1133,1798,6282,2648,103866,5952,104382,576678,575776,46.16416667,56.23125
2016,1,1,272.2331667,979.6666667,81.54166667,2.75,266.125,30.875,8675,0,84765,26410,4671,52213,14707,22668,162430,1945,1571,8882,2614,200509,7686,199622,497215,499694,25.30916667,38.52041667
2016,1,2,272.9472917,973.9583333,62.58333333,3.083333333,233.3333333,26.125,11778,14858,117462,123113,8953,10191,23021,109697,140244,2081,1656,28189,5331,68936,26910,70146,701483,694199,42.52458333,40.55166667
2016,1,3,271.125375,970.0416667,57.20833333,5.375,238.9166667,21.16666667,11247,0,87741,51692,6988,7233,33894,150073,163401,2164,1682,45246,4837,178542,42480,178374,728936,721297,28.42,29.66
2016,1,4,272.8302083,960.4583333,71,2.375,257.7083333,29.54166667,10438,0,100222,31714,8317,10974,41014,134259,163191,1209,1933,51623,3418,144924,50356,146431,679778,674071,31.61833333,40.60125
2016,1,5,271.03575,960.75,63.79166667,2.666666667,253.4166667,18.33333333,5270,0,65276,20911,4497,54600,32084,98023,116990,253,1470,61678,5192,207604,59130,207110,518278,506879,12.72291667,40.92416667
2016,1,6,270.277625,966.2083333,64.79166667,5.208333333,269.7083333,13.41666667,7508,0,97398,37525,6965,4803,34599,80997,139816,259,2081,64830,5955,129563,63337,129269,645019,643545,35.84083333,26.43
2016,1,7,274.6315417,966.125,56.875,5.75,264.5833333,20.91666667,7623,13163,140659,122755,7121,1709,23628,61804,157379,1159,2097,58684,5872,59004,58174,58776,709818,708395,41.39208333,37.42375
2016,1,8,277.4412083,965.9166667,67.45833333,6.083333333,230.7916667,19.33333333,8848,15172,122970,117791,6143,2861,18366,55204,160135,1279,2000,57192,6999,87054,55356,87673,697533,703649,41.27375,41.72083333
2016,1,9,275.865625,963.3333333,66.58333333,3.666666667,226.625,18.33333333,8617,19849,134915,145473,7262,832,16397,54996,159709,1297,1980,47559,7381,80696,45784,81516,727347,729179,41.0475,35.4375
2016,1,10,275.6849167,964.4583333,60.66666667,7.791666667,235.1666667,15,8151,12329,107154,108006,5479,764,9488,28648,159973,1213,2034,38335,7264,52505,39039,53099,586807,586541,42.1225,20.80791667
2016,1,11,277.04075,963.9166667,60.16666667,7.875,239,17.91666667,7649,13667,106917,122603,6619,21452,9713,33020,138743,1348,2048,19055,7055,54098,19653,54396,527093,535612,48.15583333,34.62583333
2016,1,12,274.3165833,974.0833333,61.79166667,5.666666667,274.5833333,6.666666667,8194,20581,244059,160090,6356,4441,19015,71377,115625,1464,2027,7487,6879,69744,7509,71150,718966,723381,62.21833333,44.08916667
2016,1,13,271.4869583,981.5416667,70.70833333,3.833333333,264.75,24.79166667,9988,0,113412,90546,9056,25960,25728,133820,137833,2078,1739,18438,4563,131660,16977,130329,727502,732713,38.90791667,46.84083333
2016,1,14,273.59475,973.0833333,64.58333333,4.208333333,253.125,19.29166667,10522,0,126468,93168,9056,31026,26570,133563,140076,2091,1757,6071,4426,173125,8427,175259,727831,738012,35.82541667,44.31583333
2016,1,15,271.0769167,976.1666667,65.08333333,3.083333333,273.4166667,51.25,11177,0,112824,79862,9178,30519,27378,120891,139994,2072,1841,13013,4577,203791,11804,203905,737061,732707,37.76541667,45.76583333
2016,1,16,270.013,981.3333333,29.20833333,3.833333333,261.25,2.916666667,12001,0,93567,52940,7029,40818,26443,113201,140127,2017,1763,28062,4912,173617,24883,174572,666587,664465,33.79375,40.61166667
2016,1,17,268.563125,981.875,48.54166667,3.25,271.3333333,2.916666667,12762,1443,96912,51757,6882,38034,25427,114066,140178,2035,1707,13747,5334,122920,13283,122006,624463,630988,35.68166667,43.56083333
2016,1,18,270.5315417,972.6666667,59.41666667,3.416666667,237.1666667,19.95833333,13009,11348,124052,81674,8614,21317,26020,125068,139925,2090,1654,13624,5721,226924,13264,226868,738239,747626,40.80166667,49.23666667
2016,1,19,270.0745,974,69.16666667,3.25,254.4583333,22.58333333,13106,13578,191982,124540,9369,14907,26983,133786,140106,2044,1743,11242,6150,77870,11605,84898,759350,752259,50.35791667,57.79666667
2016,1,20,270.5455,974.2916667,66.16666667,3.25,269.8333333,19.16666667,12756,17277,186776,140848,9338,13914,26818,123709,140040,2057,1807,11125,6309,61642,11157,61840,751864,748710,51.30666667,58.755
2016,1,21,270.3199167,978.4166667,70.41666667,3.208333333,222.375,17.91666667,13055,20798,175483,152648,9327,15112,26555,111877,140152,2044,1846,10623,6321,101194,10749,101065,743534,745178,49.37125,56.82083333
2016,1,22,271.0898333,985.375,77.25,3.125,249.3333333,44.95833333,12105,20779,136892,141056,9340,12264,26240,111192,140165,1987,1677,9149,6149,83380,10006,83664,723451,730783,45.55833333,53.08166667
2016,1,23,273.2514167,989.6666667,74.29166667,3.166666667,267.5416667,12.25,11863,10234,99022,108673,7020,23905,25196,85559,140178,1940,1699,15386,6071,65174,14587,65560,648986,638956,40.54125,47.11916667
2016,1,24,272.9155833,990.6666667,77.625,2.458333333,163.625,41.33333333,11381,0,84074,48593,7141,40515,24192,67905,140174,1869,1648,21521,5913,118706,20083,118205,590213,589918,32.92,41.345
